commodity_code,trade_value_usd
330290,8928117
330300,773680
330410,2949613
330420,866414
330430,253238
330491,3191384
330499,33178696
330510,17119507
330520,52252
330530,639875
330590,10238650
330610,13821093
330620,57858
330690,420876
330710,90131
330720,4880523
330730,128756
330741,1196225
330749,3510197
330790,2787081
340111,8313007
340119,5401541
340120,6094271
340130,25255845
340211,19496687
340212,167955
340213,784893
340219,613834
340220,22140040
340290,7397894
340311,1316347
340319,240084
340391,8680
340399,716997
340420,362863
340490,350940
340510,397834
340520,42373
340530,39880
340540,173982
340590,174977
340600,240141
340700,93947
350110,12909
350190,53606
350211,16912
350219,472
350220,389
350290,37
350300,380884
350400,193064
350510,2437727
350520,4197347
350610,4810374
350691,3099455
350699,8607833
350710,32160
350790,3637103
360200,203169
360300,3600
360500,13
360690,3657
370110,1912111
370120,30992
370130,730221
370191,56939
370210,30419
370231,3794
370239,5163
370243,5851
370252,1114852
370255,76875
370298,643
370310,1050831
370320,2850
370390,152792
370400,71428
370500,42858
370710,1068
370790,657116
380130,2554744
380190,1307
380210,1076090
380290,983018
380400,271998
380590,119402
380610,161683
380620,5
380630,1279
380690,15508
380852,168525
380859,105392833
380861,1489705
380862,128656
380891,7878556
380892,264338
380893,2970710
380894,1948715
380899,693062
380910,114157
380991,1758095
380992,51851
380993,7353
381010,165799
381090,107922
381119,452837
381121,54670
381129,374824
381190,271276
381210,255241
381220,646867
381231,88649
381239,2555024
381300,752917
381400,10612691
381511,225148
381519,52401
381590,16446
381600,2272930
381700,135644
381900,267158
382000,1929046
382100,850657
382200,22349217
382311,839325
382312,135032
382319,2137
382370,201418
382410,85207
382430,84
382440,7252657
382450,959628
382460,1175540
382471,1609139
382474,18018
382475,23304
382478,408810
382479,32592
382483,476
382488,250
382491,9017545
382499,9009959
382520,52173
382530,54
382549,125093
382550,332878
382561,25132
390110,45745123
390120,50053297
390130,432968
390140,4938259
390190,7530173
390210,136259480
390230,3496457
390290,509818
390311,1692351
390319,1926189
390320,588097
390330,503426
390390,655158
390410,42350990
390421,3368288
390422,4226598
390430,58916
390440,16706466
390461,117517
390490,9880
390512,151790
390519,60839
390521,3255179
390529,23389
390530,496246
390591,175503
390599,293510
390610,678136
390690,10314967
390710,753341
390720,5040202
390730,2624238
390740,694898
390750,8173283
390761,27883391
390769,8144400
390791,2850890
390799,2171518
390810,1073298
390890,96229
390910,1257688
390920,151266
390931,120740
390939,25114
390940,564061
390950,3511635
391000,3751852
391110,866678
391190,125756
391211,311
391220,4614
391231,979430
391239,1485755
391290,472243
391310,73724
391390,300124
391400,344683
391510,350329
391590,1475729
391610,141997
391620,1124675
391690,136551
391710,1656312
391721,4207799
391722,1617044
391723,8150446
391729,4693073
391731,2128743
391732,236067
391733,20866
391739,1618486
391740,5858851
391810,8339981
391890,627477
391910,27428760
391990,4325823
392010,34117795
392020,21449190
392030,169582
392043,14887548
392049,2470463
392051,424030
392059,73045
392061,946074
392062,1580334
392063,64883
392069,348761
392071,50019
392073,94
392079,29235
392091,594570
392092,362513
392094,106152
392099,3336836
392111,7494525
392112,2884211
392113,1870748
392114,1500272
392119,7775267
392190,15725919
392210,317582
392220,166835
392290,286675
392310,18275730
392321,9065474
392329,3826307
392330,4028515
392340,352559
392350,2966951
392390,8633532
392410,5386813
392490,10537904
392510,1374502
392520,3219355
392530,76419
392590,3128702
392610,1312543
392620,1645765
392630,5896569
392640,165775
392690,88296850
400110,456363
400122,62496
400129,2
400211,34920
400219,2554049
400220,919359
400231,4918
400239,16487
400249,733221
400259,22708
400260,58195
400270,77311
400280,464
400291,259426
400299,759709
400300,10159
400400,11394
400510,16970
400520,39009
400591,42688
400599,3042
400690,255129
400700,93998
400811,619705
400819,248271
400821,121773
400829,520333
400911,381574
400912,512595
400921,109859
400922,74024
400931,431122
400932,14306
400941,454832
400942,291571
401011,11192
401012,505945
401019,1678701
401031,156563
401032,8612
401033,4997
401034,921
401035,2784
401036,68
401039,1181834
401110,11956458
401120,62901742
401130,860583
401140,10558317
401150,448374
401170,1214479
401180,3740811
401190,698162
401212,46816
401219,1119
401220,7332
401290,177501
401310,3257383
401320,658533
401390,2470469
401410,1125352
401490,294282
401511,3482071
401519,3980260
401590,36608
401610,544141
401691,1667374
401692,559465
401693,2126865
401694,775956
401695,492153
401699,4045217
401700,81297
410120,4500
410190,31200
410210,15462
410229,11039
410390,300
410411,2458
410419,480
410441,5728
410621,3985
410622,331
410711,3305
410719,1500937
410791,2543
410799,1941497
411200,245026
411310,163218
411390,2346175
411410,6182
411420,1241570
411510,6552923
411520,360230
420100,15818
420211,730638
420212,4027114
420219,2160629
420221,449742
420222,712493
420229,6215758
420231,3722328
420232,79527
420239,2864620
420291,2445968
420292,432616
420299,74693
420310,55745
420321,614958
420329,154066
420330,311440
420340,831694
420500,4614762
430219,2679
430310,2768
430390,1788
430400,1208096
440122,16394
440131,22026
440139,19118
440290,19367
440420,35011
440500,15584
440711,162716
440712,55006
440719,8001
440729,6895
440794,9794
440799,19451
440810,1796702
440890,866581
440921,43405
440922,13308
440929,28514
441011,1357544
441012,5984
441019,74771
441090,462538
441112,1273134
441113,588934
441114,4042307
441192,2019088
441193,217704
441194,397863
441210,13954
441231,52191
441233,323990
441239,160538
441294,2766547
441299,7508112
441300,105836
441400,308210
441510,165637
441520,825423
441600,16460
441700,10003
441810,8127
441820,1093559
441840,24996
441860,28108
441873,847
441874,6066
441875,11786
441879,23451
441899,265741
441911,12031
441912,227413
441919,3714
441990,42513
442010,1683
442090,106030
442110,1488210
442191,434138
442199,230667
450190,2542
450310,15039
450390,12042
450410,220280
450490,65183
460121,12405
460129,125259
460192,391
460194,270
460199,20284
460211,10444
460212,84
460219,1199
460290,86
470100,121538
470311,4153
470321,293134
470329,173094
470429,124
470500,33
470620,57972
470630,3202
470692,3613
470710,6556
470720,427
470730,47
470790,5529787
480100,6857336
480210,38178
480220,2426545
480240,273352
480254,181828
480255,33854665
480256,11924752
480257,15264180
480258,1321496
480261,154306
480262,210141
480269,47392
480300,2564452
480411,40763
480419,1101099
480421,1253036
480429,34770
480431,1516266
480439,397445
480441,303566
480442,4260
480449,5744
480451,742668
480459,396
480511,3202
480512,6302
480519,3508016
480524,7730363
480525,3661638
480530,113275
480540,167861
480550,4570
480591,829717
480592,157694
480593,848386
480620,127646
480630,206112
480640,93189
480700,180412
480810,58436
480840,209936
480890,4284021
480920,1781383
480990,624294
481013,762013
481014,17
481019,3888733
481022,571421
481029,4982352
481031,67762
481032,301001
481039,2914689
481092,17535576
481099,630861
481110,3670235
481141,3475325
481149,925553
481151,376577
481159,4067803
481160,1159
481190,1437158
481200,22164
481310,67714
481320,733226
481390,2711051
481420,225651
481490,19278
481620,184219
481690,14138316
481710,188865
481720,45481
481730,18755
481810,2732182
481820,3023312
481830,4103
481850,4638
481890,2918660
481910,16521114
481920,25061385
481930,370593
481940,142964
481950,589935
481960,233363
482010,350712
482020,3648087
482030,148633
482040,908
482050,498461
482090,124981
482110,24387085
482190,1424737
482210,44500
482290,427952
482320,7005627
482340,531093
482361,3763
482369,1092312
482370,176957
482390,3244814
490110,343388
490191,810881
490199,1020062
490210,23206
490290,163124
490300,76918
490510,92
490599,2309
490600,3277
490700,1393280
490810,48
490890,12
490900,20100
491000,45738
491110,317926
491191,8242
491199,4835431
500300,3253
500400,35460
500600,1023
500710,5837
500720,2180422
500790,1456
510119,419
510129,6925
510529,1686
510610,78571
510710,40
511119,80
511190,1571243
511219,767370
511290,911604
520100,967033
520210,6674805
520299,13973
520300,18729
520411,4763693
520419,1079133
520420,2075
520511,10193959
520512,1474560
520513,915627
520514,3899529
520515,1418977
520521,1200
520523,58140
520524,76272
520535,1155144
520544,81542
520548,288174
520611,2911
520612,688986
520621,51921
520632,63119
520710,377477
520790,7142512
520811,404448
520812,4006188
520819,1216339
520821,731253
520822,225588
520823,6195
520829,16756822
520831,9479
520832,60225
520833,4480
520839,18899463
520841,71997
520842,283103
520843,91278
520849,4636575
520851,143409
520852,962655
520859,1606261
520911,61743
520919,1205961
520929,6992700
520931,1129719
520932,219366
520939,29051004
520942,269870
520949,129448
520951,99747
520952,283281
520959,212087
521019,72726
521021,62390
521029,141792
521031,22860
521039,75376
521041,30170
521049,149820
521051,70494
521059,9650688
521111,101099
521119,469798
521131,432090
521139,109064
521141,169814
521142,21019
521149,1054311
521151,60910
521152,150130
521159,577324
521211,47
521213,3406
521214,820
521215,176332
521221,429
521222,13710
521223,7886
521225,47643
530129,7
530210,24
530500,71417
530710,423079
530720,149919
530890,29978
530911,6101
530919,53516
530929,9975
531010,81041
531090,17037
531100,40310
540110,8537336
540120,149727
540211,1076478
540219,8435542
540220,84631
540231,3069771
540232,38670
540233,1348818
540234,4702
540239,4650
540244,309993
540245,533726
540247,74298
540248,424421
540249,458234
540251,7668
540252,3936
540253,36649
540259,364
540261,30406
540262,38420
540263,240161
540269,24663
540310,399
540331,91572
540332,7409
540419,244772
540490,19912
540600,10219
540710,36229515
540720,40356
540730,53769
540741,39202855
540742,1039831
540743,28785
540744,24324239
540751,389458
540752,51616256
540753,588409
540754,29058877
540761,5895100
540769,5744857
540771,54445
540772,126735
540773,14848
540774,85326
540781,543
540782,368116
540784,3441
540792,14843
540793,25717
540794,10972069
540810,1028763
540823,629
540824,4330351
540833,797184
540834,20196
550120,22359
550190,3539798
550210,4112
550290,289611
550311,36791
550319,148
550320,3510342
550330,248400
550390,12123
550490,4531
550610,930157
550620,29305
550690,237962
550810,1158545
550820,289640
550911,1343554
550912,329373
550921,861872
550922,382401
550931,201279
550932,3511441
550952,561362
550953,3406
550962,29002
550969,54823
550999,17433
551090,21792
551110,609235
551120,301688
551130,5494
551211,123604
551219,19500429
551221,539
551229,14919
551291,3297705
551299,217225
551311,23386696
551312,55242
551313,6032
551319,70849255
551321,407487
551323,193
551329,3524997
551331,103139
551339,40680
551411,1251162
551412,130546
551419,1115305
551421,248627
551422,6481
551423,64559
551429,5249585
551430,20481
551443,598980
551449,585855700
551511,6758468
551512,92940
551519,190082
551522,1787
551529,61464
551591,5052
551599,20703
551611,55943
551612,1330475
551613,990284
551614,285964
551622,17482
551623,349
551632,3611
551634,2862
551691,1296656
551693,635789
560121,314066
560122,9733603
560129,3797049
560130,14674
560210,73307
560221,86
560229,31162
560290,156340263
560311,705802
560312,8303884
560313,63972
560314,3683343
560391,515639
560392,7153052
560393,33514684
560394,2976783
560410,9379433
560490,454553
560500,22866
560600,5244
560721,1654453
560729,5636470
560741,148816
560749,5210932
560750,1057897
560790,6263045
560811,5479295
560819,420959
560890,334823
560900,535101
570110,961683
570190,566071
570220,8601
570232,491711
570239,97470
570241,169375
570242,265154
570249,13483
570292,26678
570299,2609
570310,4456
570320,313224
570330,347702
570390,26102
570410,9000
570490,73991
570500,522753
580110,2592657
580121,945
580122,1311
580127,65160
580133,4981
580136,917
580137,713
580190,1557
580219,181659
580220,13101
580230,1374690
580300,91324
580410,2376344
580421,5275706
580429,2507913
580430,40
580500,30348
580610,400316
580620,61418513
580631,74846
580632,14242369
580639,288481
580640,294093
580710,7887661
580790,30370504
580810,2297028
580890,195342
580900,62352
581010,8499
581091,9945
581092,285308
581099,225763
581100,66535
590110,229419
590190,1082370
590210,1663734
590220,231626
590290,9804
590310,17587025
590320,13756604
590390,8603863
590410,3256031
590490,472056
590500,76301
590610,73332
590691,30882
590699,16097
590700,1007672
590800,751
590900,1448648
591000,783538
591110,1359972
591120,136945
591131,694
591132,57315
591140,40184
591190,633002
600110,21914
600121,3315155
600122,199849
600191,2532
600192,12297623
600199,425341
600240,162522
600290,152461
600320,2605882
600330,39095
600390,4386
600410,4484465
600490,898965
600521,12833
600522,2852
600523,414
600536,6045074
600537,9175522
600538,165177
600539,17409
600542,53754
600543,3
600590,17633
600610,9652882
600621,1947285
600622,6713287
600623,10979171
600624,5749
600631,25908989
600632,31030735
600634,1123668
600641,19219
600642,80731
600644,2880
600690,903525
610120,83231
610130,30929
610190,15880755
610220,6914
610230,588
610290,4034
610310,2158
610322,301
610329,8576
610332,4033
610333,22993
610339,43687
610342,32015
610343,36438
610349,25101
610413,1050
610419,6047
610432,3427
610433,425
610439,245
610441,361
610442,19538
610443,3830
610444,3045
610449,1766
610451,258
610452,935
610453,167
610459,5427
610462,37235
610463,15816
610469,8592
610510,487282
610520,99494
610590,31877
610610,92196
610620,7594
610690,7550
610711,58551
610712,4205
610719,29193
610729,27669
610799,1249
610811,6
610819,5435
610821,25114
610822,86802
610829,8114
610831,520
610839,134
610891,7651
610892,658
610910,1644379
610990,757573
611011,3001
611012,1896
611019,15225
611020,651274
611030,152276
611090,26704
611120,5228
611190,1006991
611211,217490
611212,1000
611219,671103
611220,132
611231,42
611239,3560
611249,7
611300,44123
611420,51008
611430,32099
611490,309809
611510,49680
611529,204967
611530,98
611595,10943
611596,4866
611599,47232
611610,119801
611692,44326
611693,11975
611699,103090
611710,63703
611780,884400
611790,762902
620111,121
620112,1162
620113,1150320
620119,84957
620192,21926
620193,66864
620199,19626
620212,40
620213,53773
620219,10174
620292,4253
620293,5233
620299,5016
620311,660
620312,146915
620319,57340
620323,659
620332,176115
620333,32173
620339,194965
620342,693814
620343,121343
620349,33713
620412,11613
620413,8357
620419,1190
620429,110
620432,5819
620433,60878
620439,5399
620442,37473
620443,77120
620444,5211
620449,30375
620452,47195
620453,13506
620459,4123
620461,174
620462,214711
620463,125986
620469,648668
620520,3738696
620530,125765
620590,19069
620610,11743
620630,621502
620640,1583837
620690,29802
620711,261820
620719,8440
620721,74631
620791,861874
620799,40517
620819,175
620821,39900
620822,47
620829,27081
620891,1730
620899,6721
620920,525792
620930,25486
620990,614
621010,9721628
621020,108648
621030,758487
621040,27130
621050,62270
621111,1296
621112,2589
621120,31
621132,303569
621133,29111
621139,17875
621142,14560
621143,1707459
621149,23689
621210,955716
621220,96724
621230,7190
621290,1168492
621320,2888
621390,76
621410,4267
621420,2151
621430,4694
621440,273
621490,3619
621510,724413
621520,11224
621590,2978
621600,331335
621710,1220649
621790,1582355
630110,619
630120,2209786
630130,2972
630140,405183
630190,405037
630210,78741
630221,42400
630222,124550
630229,3767
630231,81117
630232,49333
630239,510634
630240,121204
630251,2168
630253,1347
630259,1872
630260,512811
630291,340208
630293,48981
630299,44893
630312,19286
630319,56581
630391,1992
630392,23692
630399,27568
630411,9877
630419,344106
630420,28780
630491,2761333
630492,755
630493,23304
630499,111850
630510,4248934
630520,4162
630532,265267
630533,28650121
630539,3245
630590,127891
630612,166651
630619,104689
630622,200245
630629,96140
630630,4
630640,3001
630690,65849
630710,683013
630720,428382
630790,8633573
630800,13
630900,2168
631010,178
631090,239
640110,33441
640192,17001
640199,4495676
640212,54818
640219,192638
640220,544600
640291,21145
640299,2562714
640312,10750
640319,548917
640320,4215
640340,6465582
640351,11744
640359,139566
640391,138481
640399,418410
640411,1918151
640419,794716
640420,295579
640510,288190
640520,38110
640590,3676312
640610,16410503
640620,5160743
640690,16918644
650100,672147
650200,388
650400,17216
650500,605376
650610,1653962
650691,15559
650699,18236
650700,8785
660110,174812
660191,38176
660199,1829092
660200,26248
660320,835874
660390,604882
670100,11515
670210,821714
670290,52794
670300,623
670411,30
670419,1303525
670420,38975
670490,164418
680100,1384234
680210,2303254
680221,290381
680223,1632566
680229,113907
680291,1134230
680292,261
680293,2761856
680299,226406
680300,2330
680410,223137
680421,143930
680422,3281335
680423,38348
680430,766898
680510,340504
680520,781437
680530,51603
680610,498897
680620,94355
680690,422236
680710,279943
680790,409651
680800,11585100
680911,3018986
680919,2965581
680990,84407
681011,2024338
681019,243831
681091,1965681
681099,2971569
681140,3489931
681181,26698
681182,4169123
681189,55835
681280,905381
681291,20760
681293,17757
681299,14886
681320,9262
681381,16970
681389,22832
681410,4041
681490,90187
681510,437855
681599,27940
690100,456295
690210,1471374
690220,456556
690290,431778
690320,15513
690390,51598
690410,288943
690490,310538
690510,173823
690590,115379
690600,1635
690721,36967935
690722,15290481
690723,13166151
690730,191162
690740,478210
690911,80129
690912,9232
690919,20831
690990,45908
691010,5307172
691090,6574508
691110,6705927
691190,1081199
691200,2149366
691310,302475
691390,80976
691410,261316
691490,55415
700100,54215
700220,54
700231,11260
700232,1810
700239,5595
700312,684658
700319,743188
700330,92514
700420,16896
700490,88576
700510,2647476
700521,2647304
700529,6540433
700600,1101972
700711,677594
700719,2068358
700721,1118167
700729,266330
700800,479859
700910,1403046
700991,1045310
700992,564529
701010,758012
701020,26987
701090,38617834
701110,6563
701120,1557
701190,10402
701310,229836
701322,2909
701328,143440
701337,2868318
701342,11392
701349,866845
701399,2900602
701400,9957
701590,57
701610,55741
701690,8081707
701710,264246
701720,45748
701790,245643
701810,404377
701820,19000
701890,39137
701911,186846
701912,1529318
701919,1128935
701931,862631
701932,59830
701939,748605
701940,39041
701952,8074
701959,139165
701990,1258348
702000,274852
710410,866360
710490,1500
710692,53435
710812,49800
711311,24
711411,164792
711420,1019
711590,102612
711711,112282
711719,152939
711790,17313
711810,669
720110,3538124
720211,20749
720219,141019
720221,248974
720229,188753
720230,984001
720390,437
720410,13043
720421,66071
720429,274503
720449,81099
720510,143452
720529,192325
720610,180
720690,790
720712,119691
720719,27422
720720,27566
720810,313088
720827,15514502
720836,1735454
720837,6410142
720838,1244137
720839,1492941
720840,22135
720851,5907771
720852,9679148
720853,610
720854,190087
720890,2156605
720915,100366
720916,1418583
720917,1147167
720918,8186658
720925,128016
720926,666512
720927,1539088
720928,11516
720990,176571
721011,1306909
721012,8023890
721020,4003207
721030,3789801
721041,182441
721049,132602293
721050,60015
721061,39488236
721069,630955
721070,136813958
721090,17019322
721113,700
721114,12550
721119,42579
721123,14950
721129,56732
721190,177125
721210,39594
721220,73463
721230,2668714
721240,683698
721250,103106
721260,24244
721310,17357142
721320,312574
721391,94995030
721399,1227185
721410,51945791
721420,198509242
721491,46231
721499,10398644
721510,264392
721550,1152596
721590,2847264
721610,8647072
721621,9786555
721622,94104
721631,10673450
721632,14961661
721633,100917252
721640,569836
721650,563898
721661,250760
721669,97907
721691,487359
721699,1533722
721710,34043039
721720,29236086
721730,1012972
721790,1065149
721891,21718
721899,84987
721912,41711
721913,13547
721914,17481
721921,17949
721922,56945
721923,64056
721924,2000999
721931,407956
721932,190948
721933,35983
721934,620721
721935,261975
721990,8298831
722011,45468
722012,5025
722020,232498
722090,52938
722100,14129
722211,8487
722219,495780
722220,255377
722230,87547
722240,873397
722300,966750
722511,7576645
722519,212159
722530,7259984
722540,38203280
722591,1180808
722592,460977
722599,162891
722611,2400
722619,588
722620,5335
722699,2015574
722710,1217
722720,60522
722790,11578690
722810,324091
722820,1283765
722830,32857483
722840,23
722850,11069
722860,16654
722870,2885278
722880,3342516
722920,27310
722990,956429
730110,10582385
730120,198177
730210,27485888
730230,10620
730240,805898
730290,5773947
730300,19475602
730411,1598422
730419,23821113
730422,605103
730423,338994
730424,71163
730429,9011800
730431,1088288
730439,946500
730441,100551
730449,512573
730451,564000
730459,2498
730490,15208317
730511,14649
730512,457788
730519,98350
730531,310556
730539,357243
730590,1867
730611,648862
730619,13514740
730629,196616
730630,16312913
730640,14911548
730650,642741
730661,164751536
730690,2019118
730711,2843459
730719,1169146
730721,807272
730722,206346
730723,134847
730729,394076
730791,707436
730792,284857
730793,728665
730799,2913003
730810,16812899
730820,39289716
730830,9019034
730840,6206702
730890,56925793
730900,6624967
731010,2195882
731021,6458547
731029,1270808
731100,4424298
731210,5443115
731290,1848194
731300,645046
731412,2375
731414,19178
731419,171332
731420,840569
731431,166957
731439,652460
731441,1472984
731442,166666
731449,3460479
731450,756791
731511,3190188
731512,336268
731519,6620
731520,11848
731581,26869
731582,578769
731589,167330
731590,30580
731600,265742
731700,9697876
731811,86317
731812,1747883
731813,404778
731814,2258711
731815,24215554
731816,4875546
731819,1913217
731821,376926
731822,2527774
731823,711099
731824,123995
731829,610711
731940,457134
731990,244644
732010,2361425
732020,71146
732090,331344
732111,2586518
732112,7299
732119,2879674
732181,38744
732189,97136
732190,102837
732211,73862
732219,640633
732290,15647548
732310,414663
732391,365542
732392,134760
732393,7774783
732394,1815030
732399,1448497
732410,3797796
732421,145643
732429,275364
732490,1206924
732510,891101
732591,943094
732599,1381912
732611,1127128
732619,347478
732620,4777929
732690,33480690
740100,24133
740200,598875
740311,880611
740319,603
740329,1668
740610,4978
740620,1980
740710,2059628
740721,1235
740729,26746
740811,15742039
740819,1755366
740821,36
740822,38970
740829,1696
740911,169971
740919,116977
740921,285
740929,8329
740931,62440
740939,69087
740990,395
741011,559642
741021,166154
741022,5899
741110,2576074
741121,7568
741122,22051
741129,110952
741210,63035
741220,612078
741300,570437
741510,32688
741521,10461
741529,6233
741533,198186
741539,40701
741810,76640
741820,208699
741910,1011
741991,996609
741999,494072
750210,400
750220,5806
750512,7543
750522,3353
750610,24356
750720,19
750810,342
750890,6848
760110,35
760120,633114
760310,4199
760320,60
760410,3943573
760421,6933272
760429,11932662
760511,3746169
760519,70992
760529,15951
760611,1760465
760612,37970888
760691,50300
760692,16580
760711,5563674
760719,4004749
760720,9180386
760810,93388
760820,158317
760900,29135
761010,12303938
761090,7083836
761100,9006
761210,95744
761290,1666873
761300,75921
761410,16031507
761490,1313840
761510,917768
761520,134914
761610,81260
761691,51743
761699,3368171
780110,51460
780199,2190
780411,922144
780419,13054
780600,26270
790111,2443453
790112,700036
790120,188246
790390,13469
790400,465972
790500,39198
790700,71666
800300,45737
800700,1155894
810199,23939
810419,27690
810890,133
811300,216
820110,575140
820130,2778383
820140,92462
820150,3528
820160,25397
820190,70876
820210,550360
820220,42071
820231,89697
820239,19528
820240,230460
820291,217384
820299,103392
820310,395619
820320,458206
820330,407273
820340,96639
820411,484947
820412,1187012
820420,140071
820510,398724
820520,902148
820530,61593
820540,326614
820551,362829
820559,1407349
820560,32341
820570,543496
820590,252087
820600,410455
820713,16295
820719,1357019
820720,171216
820730,184191
820740,44810
820750,320111
820760,6127
820770,47936
820780,8910
820790,412193
820810,36377
820820,83301
820830,19611
820840,39114
820890,786092
820900,24440
821000,156904
821110,25860
821191,54845
821192,38770
821193,83271
821194,139128
821195,75430
821210,2587619
821220,1722860
821290,420
821300,330422
821410,439299
821420,24281
821490,219299
821510,383888
821520,103037
821599,308650
830110,1931447
830120,178793
830130,134231
830140,1311910
830150,7962
830160,21292
830170,21048
830210,2150448
830220,590110
830230,816665
830241,1323223
830242,565244
830249,490943
830250,784243
830260,186517
830300,1217018
830400,44732
830510,77311
830520,710966
830590,115731
830610,37653
830621,1122
830629,290808
830630,1519
830710,872850
830790,165914
830810,21886358
830820,728585
830890,3968034
830910,784076
830990,31091623
831000,135865
831110,9149454
831120,2121951
831130,237145
831190,181499
840120,20948
840130,1835
840211,771013
840212,5437231
840219,9463395
840220,355586
840290,1507580
840310,239563
840390,4416
840410,12645
840420,16369
840510,110810467
840590,229123
840610,3.00E+05
840682,3149719
840690,228772
840710,2030402
840721,542255
840729,24844
840732,237055
840733,11894
840734,7306817
840790,8176826
840810,4263935
840820,1708720
840890,36841739
840910,115842
840991,7053719
840999,6544578
841011,55822
841090,6333181
841121,256000
841122,330000
841191,44146
841199,24619478
841210,3250
841221,41296
841229,199326
841231,297799
841239,1456934
841280,4280678
841290,62453
841311,4468816
841319,1557889
841320,16577147
841330,791067
841340,889148
841350,1058173
841360,3404756
841370,21681568
841381,4566448
841382,26505
841391,7365964
841392,2252
841410,449238
841420,1113233
841430,3667102
841440,7495234
841451,15126135
841459,5282952
841460,781289
841480,4949571
841490,3870611
841510,77611024
841520,752729
841581,1988085
841582,2724042
841583,320970
841590,4716172
841610,18826
841620,93576
841630,10895
841690,65964
841710,40638
841720,195082
841780,953911
841790,49074
841810,20040313
841821,10409949
841829,411909
841830,9512301
841840,628281
841850,6656077
841861,101380
841869,10107224
841891,188208
841899,2177347
841911,260039
841919,847579
841920,1438791
841931,2833431
841932,825422
841939,1261409
841940,1304946
841950,11374165
841960,1636032
841981,922516
841989,6478311
841990,1205364
842010,342782
842091,211380
842099,12668
842111,4307
842112,85723
842119,1284868
842121,5493523
842122,2615937
842123,6327810
842129,3336043
842131,2157576
842139,3250092
842191,521559
842199,2809655
842211,107157
842219,280635
842220,247047
842230,8744960
842240,9858402
842290,5411902
842310,432409
842320,292592
842330,340749
842381,340747
842382,398340
842389,445923
842390,621827
842410,10833111
842420,2145949
842430,177479
842441,5405155
842449,548550
842482,339796
842489,2757697
842490,2695964
842511,436751
842519,561752
842531,148016
842539,144564
842541,128814
842542,1880753
842549,486655
842611,2358040
842612,3826005
842619,14322594
842620,4155261
842630,906692
842641,595632
842649,1539242
842691,202800
842699,310056
842710,5484315
842720,3661916
842790,3412182
842810,20032172
842820,2573472
842831,19812
842832,1350284
842833,3498044
842839,3106591
842840,866504
842890,6211275
842911,2031936
842919,5067950
842920,2969833
842930,120199
842940,7898951
842951,16890049
842952,158306765
842959,43007937
843010,1829532
843031,403454
843039,3680113
843041,3053947
843049,122315873
843050,1282223
843061,1938613
843069,139270
843110,715306
843120,3194030
843131,1049337
843139,1409069
843141,6045957
843142,863284
843143,61031460
843149,33571280
843210,2413391
843221,7886568
843229,6267750
843231,506327
843239,526073
843241,1401
843242,70135
843280,3356439
843290,1296413
843311,611996
843319,1073162
843320,479701
843330,85334
843340,244619
843351,73384582
843352,66204
843353,76904
843359,1174283
843360,269282
843390,16138150
843410,114940
843490,69050
843510,448929
843590,62651
843610,5712951
843621,3088002
843629,2928335
843680,2229729
843691,12683475
843699,6912830
843710,7576974
843780,10723741
843790,5858764
843810,3836891
843820,207000
843830,5626959
843840,131851
843850,172690
843860,211551
843880,5963538
843890,4256212
843910,29445
843930,572740
843991,1061
843999,357415
844010,2329424
844090,16866
844110,4001237
844120,299380
844130,598499
844140,161994
844180,2095708
844190,253107
844230,231689
844240,32984
844250,1916776
844311,149046
844312,267623
844313,440576
844314,319434
844315,25126
844316,198770
844317,76000
844319,3909379
844331,2822946
844332,4905752
844339,151046
844391,439609
844399,5005839
844400,196299
844511,33933
844513,10000
844519,101237
844520,9099
844530,31200
844540,1110685
844590,534053
844610,26718
844621,330962
844629,14870
844630,21886
844711,839279
844720,4525157
844790,7145559
844811,41750
844819,39055
844820,344202
844831,1098
844832,2036
844833,55378
844839,51496
844849,106149
844851,22
844859,45987
844900,1290405
845011,7271626
845012,1523431
845019,107849
845020,4054004
845090,54774
845110,61553
845121,557438
845129,1014725
845130,859329
845140,206057
845150,3621568
845180,6562092
845190,523885
845210,2614982
845221,4774110
845229,24178337
845230,579990
845290,1834839
845310,516101
845320,5547079
845380,1170412
845390,299540
845410,92412
845430,337168
845490,55952
845510,129329
845521,212336
845522,864755
845530,1206281
845590,2677847
845611,758652
845612,25775
845620,14934
845630,2000
845640,126826
845650,26856
845690,230757
845710,181745
845720,3785
845730,5672
845811,361253
845819,100560
845891,197864
845899,304927
845910,620583
845921,346227
845929,699812
845939,1599143
845949,1910
845951,66498
845959,159849
845961,88496
845969,67436
845970,110595
846012,348407
846019,267297
846022,9291
846023,17662
846024,25895
846029,1843595
846031,312170
846039,192502
846040,91498
846090,577544
846120,593391
846130,47046
846140,35727
846150,674166
846190,1612272
846210,772721
846221,423214
846229,3502447
846231,141677
846239,652751
846241,398364
846249,717170
846291,601721
846299,1112557
846310,2476596
846320,18116
846330,163119
846390,257634
846410,49594
846420,115602
846490,107595
846510,48859
846520,53453
846591,313670
846592,160774
846593,284225
846594,81585
846595,370039
846596,606888
846599,1048001
846610,572773
846620,97250
846630,298447
846691,85899
846692,97143
846693,1479160
846694,225054
846711,304075
846719,261365
846721,1542375
846722,221561
846729,1791695
846781,134549
846789,867407
846791,176552
846792,14829
846799,2073543
846810,8944
846820,486649
846880,213448
846890,704278
847010,355843
847029,367624
847030,215134
847050,228520
847090,1495480
