Commodity Code,Trade Value (US$)
252921,2127827
252922,5612
252930,7325
253010,9018
253020,4983
253090,22490030
260111,10224047
260112,211154
260120,32
260200,7264143
260300,365446
260400,79984
260500,4314
260600,29431
260700,1
260800,71550
260900,95
261000,1132
261100,3
261210,1
261310,54052943
261390,1944
261400,8156926
261510,191520
261590,570702
261610,24709
261690,46454
261710,665722
261800,48297
261900,5349705
262011,925296
262019,297468
262021,33
262029,1
262030,1058635
262040,609111
262060,57
262099,1539870
262190,2891042
270111,6969298
270112,280614
270119,2612956
270120,127
270300,743
270400,9942
270500,20
270600,8975
270710,23719206
270730,83441718
270740,5386
270750,272557700
270791,3
270799,149244910
270900,394933671
271012,926092630
271019,3759397388
271020,48555
271091,79
271099,1440401
271111,12361
271112,1447
271113,38170
271114,36956612
271119,106105856
271121,38607
271129,3956
271210,210761
271220,1866315
271290,44896892
271311,45321
271312,54557
271320,140827656
271390,3174169
271410,601
271490,453607
271500,15783021
271600,214711589
280110,5389493
280120,277
280130,9
280200,2026329
280300,103611076
280410,104618
280421,675321
280429,620852
280430,1103195
280440,1788887
280450,1
280461,121
280469,5198332
280490,193
280511,26974
280512,140875
280519,1017824
280530,54426755
280610,1452004
280700,9126142
280800,1674688
280920,930857
281000,4987
281111,248268
281112,0
281119,2083512
281121,3519347
281122,47502096
281129,729625
281219,172353
281290,1520
281310,248781
281390,31
281410,938298
281420,86282
281511,13950519
281512,9137076
281520,2355204
281530,61496
281610,48074
281640,96
281700,30516143
281810,312233
281820,201875
281830,693445
281910,110056
281990,27217
282010,47945
282090,143925
282110,513564
282120,11380
282200,1571
282300,216145
282410,12407326
282490,656
282510,113257
282520,80344
282530,1448676
282540,80411
282550,2263880
282560,104
282570,1093722
282580,12298164
282590,13996606
282612,171951
282619,117328
282630,350
282690,43342423
282710,13985
282720,800386
282731,63863
282732,5266500
282735,113553
282739,1156040
282741,752
282749,151950
282751,62614
282759,1571148
282760,2899
282810,259185
282890,671039
282911,20256
282919,26671
282990,37050
283010,78424
283090,254442
283110,15080
283190,39506
283210,39382503
283220,1071830
283230,57519
283311,958450
283319,25848
283321,511
283322,622059
283324,571769
283325,12689335
283327,296884
283329,5825846
283330,537683
283340,45133
283410,120300
283421,3969565
283429,993723
283510,694302
283522,6021485
283524,10449747
283525,328505
283526,905
283529,2004310
283531,23423053
283539,58517812
283620,362892
283630,25617138
283640,5697229
283650,9472059
283660,374
283691,652072
283699,363827
283711,1176
283719,1707
283720,4841
283911,20039
283919,569117
283990,8935674
284011,185
284019,189488
284020,25068
284130,16108
284150,432
284161,3954
284169,950
284170,299615
284190,14003
284210,2746986
284290,198437
284310,1362
284321,14703
284329,7537
284330,1908341
284390,173107
284410,141
284440,1145780
284590,14
284690,9594214
284700,58776830
284910,86360
284920,141179
284990,6653
285000,1099
285210,645473
285290,632819
285310,50
285390,1460765
290110,4226592
290121,30051582
290122,134112269
290123,176
290124,24069608
290129,858708
290211,41385887
290219,163901
290220,276085936
290230,157432837
290241,16426015
290243,443966818
290244,2543
290250,10374517
290290,68218
290311,10646
290312,87519
290313,128006
290315,9981
290319,13
290321,67176055
290322,22867
290323,532
290329,1526233
290331,154302
290339,1355255
290371,37479
290377,3021
290379,51
290389,362546
290391,9428
290399,183107
290410,1900017
290435,319
290499,76358
290511,529653
290512,939568
290513,42199
290514,8788572
290516,6596882
290517,13060222
290519,8198730
290522,10607
290529,41676
290531,15937544
290532,111709019
290539,6355174
290541,7543
290542,10
290543,6703
290544,10097297
290545,23139294
290549,134835
290559,21487
290611,1092677
290612,126195
290613,194501
290619,122160
290621,30441
290629,68907
290711,144732284
290713,42417
290715,9
290719,154455
290721,5530546
290722,7780
290723,163153816
290729,30197
290819,100759
290899,3584
290911,103835
290919,7640414
290930,556141
290941,17250964
290943,350832
290944,86643
290949,48731506
290950,52376
290960,147966
291010,489894
291020,113080462
291030,115730091
291090,11561521
291211,66121
291212,141640
291219,455336
291229,1931
291241,1150
291242,171
291249,91139
291250,334
291260,3866
291411,155712786
291412,9187
291413,67588
291419,6882
291422,27260
291429,2265757
291439,3525
291440,23097
291450,51827
291462,66
291469,9541
291479,25828
291511,220391
291512,188718
291513,45851
291521,450023
291529,4307610
291531,170736
291533,31691
291539,657657
291540,11243
291550,102171
291560,81140
291570,654164
291590,3022541
291612,55909
291613,24836018
291614,149110489
291615,465233
291619,196014
291620,463135
291631,410222
291632,6389
291639,53475
291711,1316
291712,1283199
291713,36187
291714,12222
291719,242762
291720,422010
291732,4248064
291733,2421807
291734,301196
291735,10849751
291736,418810529
291739,4639982
291811,71890874
291813,3435
291814,102988749
291815,525181
291816,16101
291819,1809914
291821,211299
291822,9125041
291823,14304
291829,133752
291830,11742
291899,356352
291990,41391
292019,2005081
292029,0
292090,36761
292113,2
292119,114284
292121,137919
292129,3077892
292130,2436615
292142,6434
292144,49282
292149,7970
292151,220720
292159,3584668
292211,6336833
292212,3011096
292215,4109496
292217,31546
292219,13653208
292221,1801
292229,4840
292239,1
292241,177538
292242,152228721
292249,21415074
292250,7221875
292310,1016530
292320,2875952
292390,181793
292419,3643533
292421,2422373
292429,2228520
292511,898955
292519,91108
292529,110158
292610,23969853
292620,4182
292640,4486
292690,1327569
292700,5236390
292800,789304
292910,1563371
292990,1979609
293020,296456
293030,570082
293040,146076
293090,5872054
293138,4
293139,543820
293190,101350495
293211,650676
293212,405574
293213,7219918
293214,37385
293219,19349
293220,2342686
293299,3197953
293311,4329
293321,314379
293329,25524881
293331,8414
293332,4
293339,423863
293349,28169
293359,216453
293361,62975
293369,5456877
293371,40993466
293379,138844
293399,1275519
293410,344
293420,167607
293499,1366131
293590,850
293621,1114470
293622,2131480
293623,18316
293624,119346
293625,155059
293626,327082
293627,2522783
293628,332644
293629,17111506
293690,1697557
293719,600
293722,95206
293723,111241
293729,19766
293750,247
293810,10915
293890,15228976
293920,240
293949,216
293980,347518
294000,34117007
294110,5526536
294130,2
294140,2226
294150,7951502
294190,743716
294200,1934892
300120,619850
300190,6011
300211,230159
300212,335176
300215,447178
300219,124196
300220,9382123
300230,13998142
300290,1516162
300310,535449
300320,18206152
300331,636346
300339,91800
300390,2835955
300410,11420964
300420,37705962
300431,58951
300432,7177
300439,2607285
300449,58248
300450,13741749
300460,3609
300490,336345965
300510,34441180
300590,25179147
300610,1064150
300620,129917
300630,16625569
300640,34428
300650,213712
300660,12287051
300670,35034132
300691,6
300692,251347
310100,3281271
310210,43108565
310221,13255688
310229,3914952
310230,18083389
310250,11206
310290,1241813
310319,7637251
310390,10095
310420,1789499
310430,517399
310490,433945
310510,1392796
310520,48824535
310530,520090
310540,5938048
310551,6894602
310559,3855336
310560,2754
310590,22853571
320110,15934
320120,11492
320190,41420
320210,5436773
320290,1504071
320300,2559824
320411,5849331
320412,32941655
320413,2410457
320414,7945850
320415,981452
320416,85267662
320417,9933087
320419,2745994
320420,1359207
320490,8273664
320500,167413
320611,6174384
320619,31882072
320620,738491
320641,102795
320642,251683
320649,23153577
320650,6051251
320710,4750654
320720,7017279
320730,2999955
320740,7644855
320810,11653558
320820,19854654
320890,122586823
320910,20968274
320990,19833228
321000,4074305
321100,14641931
321210,486547
321290,7322045
321310,262261
321390,2142322
321410,41493919
321490,33812029
321511,2955693
321519,21386665
321590,7835811
330112,148905
330113,18354
330119,573386
330124,27898
330125,1071149
330129,7503741
330130,17261
330190,4665830
330210,97108703
330290,10296335
330300,19652779
330410,35635754
330420,15848056
330430,837902
330491,69014580
330499,470096053
330510,435870705
330520,5487507
330530,185190
330590,286542213
330610,231561654
330620,2028731
330690,85047344
330710,19164078
330720,85432123
330730,9060039
330741,5957062
330749,94786617
330790,34456910
340111,106936141
340119,9791909
340120,97314203
340130,129772802
340211,50744347
340212,11951914
340213,39246550
340219,18787255
340220,181181454
340290,123195569
340311,1650097
340319,9957257
340391,6187030
340399,37675016
340420,893064
340490,62348822
340510,410697
340520,361691
340530,2517111
340540,930866
340590,2887443
340600,24124110
340700,12930143
350110,8213
350190,315179
350211,86426
350219,36472
350220,21693
350290,1575
350300,8476141
350400,30672685
350510,756283956
350520,5273794
350610,13677754
350691,31988485
350699,14702552
350710,6000
350790,21620258
360100,257611
360300,6345643
360410,315681
360490,2565156
360500,70319
360610,42194
360690,1411887
370110,124370
370120,4962
370130,1099038
370191,134554
370199,1238121
370210,2111
370231,318
370232,609
370239,3042
370242,677291
370243,95574
370244,749
370253,18
370254,779
370297,0
370298,1737199
370310,228621
370320,132721
370390,17124
370400,9146
370500,1111
370610,66289
370690,503733
370710,1119872
370790,2490089
380110,173984
380120,16640
380130,14497
380190,192095
380210,24664899
380290,11590082
380300,71360
380400,157115
380510,32194
380590,216821
380610,130028
380620,265610
380630,944
380690,315874
380700,211658
380852,3360327
380859,15186707
380861,1565433
380862,4723013
380869,81906
380891,47006706
380892,108436431
380893,7916246
380894,16976342
380899,20926801
380910,3777715
380991,48304615
380992,13829675
380993,2921855
381010,9614575
381090,5348406
381119,139928
381121,668016
381129,5223108
381190,3647549
381210,3446399
381220,1580077
381231,383836
381239,21696249
381300,1124897
381400,14043219
381511,290197
381512,344414267
381519,52678089
381590,24759306
381600,10557824
381700,54216641
381800,72865023
381900,8521212
382000,8875802
382100,272087
382200,47373403
382311,400646
382312,75198
382313,513
382319,57206517
382370,43126877
382410,6594610
382430,309097
382440,11280626
382450,14537846
382460,13775229
382471,310779
382474,17962
382478,680557
382479,703275
382482,66312
382484,1473
382491,6546975
382499,383565256
382510,72083
382520,397712
382530,139908
382541,8558
382549,18270
382550,55985
382561,26012
382569,41719
382590,2320838
382600,1553825
390110,786816795
390120,1022120222
390130,181851561
390140,828190033
390190,88552745
390210,628267238
390220,248903
390230,479096578
390290,39079010
390311,24677832
390319,97140372
390320,78310861
390330,167883082
390390,136663302
390410,322288024
390421,73952848
390422,30929309
390430,7581721
390440,534310
390450,4045
390461,67100
390469,11175787
390490,17838354
390512,77500
390519,333868
390521,2378163
390529,1950695
390530,1727651
390591,1768246
390599,1226656
390610,11611498
390690,152827864
390710,105916552
390720,362924462
390730,176368232
390740,730038724
390750,15719676
390761,265138097
390769,62233279
390770,75079754
390791,8598400
390799,160274164
390810,161990089
390890,37699738
390910,5083112
390920,26689693
390931,407674
390939,1737383
390940,11025914
390950,24289026
391000,219432468
391110,67233025
391190,56367115
391211,29
391212,130347
391220,75273114
391231,668633
391239,418714
391290,48592301
391310,281065
391390,14282046
391400,696018
391510,1083089
391520,19427
391530,4355849
391590,54498648
391610,317619
391620,829697
391690,1455306
391710,2331694
391721,13134433
391722,3275751
391723,10170531
391729,29125556
391731,4213202
391732,3653768
391733,4242275
391739,21423615
391740,19873547
391810,37291834
391890,3137379
391910,42986815
391990,96425179
392010,253599705
392020,115161431
392030,1006540
392043,4208488
392049,68612810
392051,53754462
392059,37482978
392061,20521008
392062,252611958
392063,51855
392069,2400887
392071,51296
392073,0
392079,273357
392091,28004390
392092,32454212
392093,772984
392094,18364
392099,23393840
392111,5396054
392112,23988106
392113,22194095
392114,1455078
392119,101593788
392190,129538138
392210,5553546
392220,4445456
392290,6830409
392310,200487968
392321,653987720
392329,81902812
392330,82493489
392340,13532829
392350,124311135
392390,150104621
392410,114831807
392490,94355927
392510,4637046
392520,11497460
392530,2381191
392590,19595562
392610,10627978
392620,55092995
392630,64002170
392640,2781005
392690,818511562
400110,1275268736
400121,654073242
400122,1550803509
400129,44907118
400130,96943
400211,701625
400219,168128575
400220,53331437
400231,782321
400239,1064457
400241,643739
400249,1721297
400251,69754456
400259,4032484
400260,12088862
400270,12155417
400280,2105049608
400291,1462750
400299,3261204
400300,18010997
400400,4731087
400510,205770985
400591,29983555
400599,6187496
400690,2903340
400700,301043819
400811,17494040
400819,478006
400821,14790876
400829,3389058
400911,80056807
400912,4172487
400921,61202771
400922,2022592
400931,92668629
400932,25248177
400941,16811058
400942,35540720
401011,13608427
401012,1617143
401019,993595
401031,23671231
401032,11944009
401033,3368199
401034,6235057
401035,1196272
401036,719427
401039,57467060
401110,2785588939
401120,2001245609
401130,87891952
401140,168082152
401150,85347082
401170,36851003
401180,100529994
401190,32220014
401211,28554
401212,499687
401213,28433029
401219,1295511
401220,730208
401290,28310343
401310,9724504
401320,23418409
401390,43464494
401410,218116859
401490,6664768
401511,284691092
401519,2059792713
401590,10112432
401610,8954118
401691,14457806
401692,720826
401693,119738941
401694,24821
401695,687714
401699,457082384
401700,21171784
410120,522
410150,70508
410190,2451401
410221,35
410229,1427
410320,1329315
410330,23384
410390,20973
410411,1330025
410419,48977716
410441,259317
410449,1853950
410510,1305541
410530,387970
410631,40039973
410632,394788
410640,684042
410691,325120
410711,2047495
410712,4421805
410719,23313364
410791,75
410792,33116258
410799,323867690
411200,394580
411310,36481
411320,17232297
411330,947709
411390,1290549
411410,11135
411420,11611215
411510,47441
411520,38378
420100,2124972
420211,10913722
420212,51602530
420219,1892085
420221,16161422
420222,10175471
420229,29755871
420231,16547949
420232,5862966
420239,7895967
420291,18459221
420292,36342686
420299,46033111
420310,842995
420321,52250577
420329,666185
420330,2184131
420340,683291
420500,48237923
420600,18774
430110,632
430130,579
430211,123566059
430219,4572809
430220,34414
430310,22606
430390,848824
430400,3737066
440121,117293
440122,169473658
440131,6499943
440139,4124497
440140,34443
440210,28032
440290,7678713
440311,35
440349,6690690
440398,84649
440420,228
440500,237941
440719,7102
440721,50
440722,0
440725,138
440726,0
440727,254
440729,933064444
440791,58971
440795,185
440799,13351
440810,100703
440839,5940920
440890,384414
440910,114539
440921,25648
440922,634452
440929,7716469
441011,321804736
441012,2058086
441019,3852614
441090,3548547
441112,132543088
441113,62800775
441114,325011359
441192,27058237
441193,70763220
441194,270326
441210,37853
441231,1471270
441233,933077
441234,180491
441239,4724890
441294,1104356
441299,46418092
441300,34921
441400,13020393
441510,4187901
441520,5686775
441600,187691
441700,290053
441810,72291
441820,14924779
441840,1745
441850,2833
441860,8802
441873,63785
441874,187798
441875,2534920
441879,760753
441891,337
441899,21418547
441911,6073306
441912,82221
441919,4437392
441990,24542049
442010,5436521
442090,13525571
442110,537204
442191,3003263
442199,13675934
450110,3839
450190,507931
450200,1177
450310,356
450390,7010
450410,1124
450490,224696
460121,113072
460122,315290
460129,66536
460192,120691
460193,98851
460194,77173
460199,4756670
460211,420043
460212,127240
460219,1379937
460290,457867
470100,253683
470200,53649564
470319,847819
470321,709509
470329,53705092
470500,6738
470610,8408
470620,43837968
470630,6455
470691,8
470692,22587070
470693,923646
470710,10530271
470720,3117606
470730,2110937
470790,9010582
480100,5357916
480210,3379066
480220,369166
480240,134121
480254,20794530
480255,41092728
480256,339367216
480257,35895958
480258,260642
480261,1160433
480262,198771
480269,1237805
480300,4708853
480411,883908
480419,5454260
480421,13203183
480429,20632
480431,225710
480439,18890020
480441,14
480442,179
480449,173678
480451,51238
480459,49642
480511,13441015
480512,0
480519,121895972
480524,80041601
480525,30846443
480530,37606
480540,122174
480550,23586
480591,3422199
480592,39273477
480593,2714153
480610,1841736
480620,788318
480630,39082
480640,9545522
480700,2301962
480810,6345381
480840,245
480890,462494
480920,19621265
480990,1043153
481013,37628
481014,2082
481019,412584
481022,44829
481029,816546
481031,1086
481032,52961
481039,397737
481092,19599207
481099,411620
481110,354167
481141,55997380
481149,156575
481151,1891700
481159,31429884
481160,1877635
481190,34554766
481200,19754717
481310,23413
481320,7434
481390,283632
481420,271522
481490,223443
481620,15777156
481690,2477410
481710,3750762
481720,145891
481730,1262161
481810,3844980
481820,16017324
481830,3880414
481850,31415090
481890,6173093
481910,15841233
481920,197449357
481930,15121027
481940,1468560
481950,744223
481960,290363
482010,1845329
482020,195374
482030,2380164
482040,21129
482050,215908
482090,1536001
482110,12632723
482190,15990381
482210,842397
482290,2778290
482320,602259
482340,1219686
482361,11744
482369,6891034
482370,3490172
482390,37364946
490110,249184
490191,32445
490199,18640489
490210,35071
490290,632414
490300,2755418
490400,451
490510,12941
490591,189351
490599,56882
490600,354539
490700,2411252
490810,231756
490890,7981714
490900,504980
491000,1052492
491110,11056146
491191,3518224
491199,5969290
500100,8241
500200,3
500300,731375
500400,343586
500500,2391760
500600,11207
500710,46162
500720,2193974
500790,173065
510220,29
510310,369975
510320,0
510529,2054816
510539,0
510610,556978
510620,4556
510710,15140554
510720,276019
510820,132
510990,64801
511000,66
511111,32972
511119,183197
511130,6
511190,5116
511211,158427
511219,7332
511220,5981
511230,786790
511290,1208344
520100,117343
520210,90663
520291,2180782
520299,752459
520300,465578
520411,922665
520419,849290
520420,89922
520511,2192192
520512,12327890
520513,119220
520514,103131
520515,18136
520521,39959
520522,1735095
520523,1071944
520524,3098710
520526,2869617
520527,2862117
520528,60196
520532,170
520533,38344
520534,4
520542,682833
520543,7291
520544,60345
520546,111074
520547,743405
520548,1235853
520611,75756
520612,330400
520613,10086622
520621,2625
520622,90697
520623,72550
520624,5865041
520625,245259
520632,32321
520642,23193
520644,407
520645,28746
520710,64637
520790,1078977
520811,6403221
520812,1525852
520813,688928
520819,9114287
520821,1549830
520822,155225
520823,5349
520829,3805969
520831,2861038
520832,21950338
520833,2440529
520839,12049337
520841,137246
520842,6164032
520843,26408
520849,1882064
520851,11723604
520852,51357972
520859,6420814
520911,19326677
520912,5527087
520919,818930
520921,24241
520922,747175
520929,645341
520931,69323
520932,13628136
520939,2698260
520941,737945
520942,49393598
520943,7478
520949,856
520951,1912102
520952,18586
520959,2661253
521011,5948936
521019,372082
521021,369413
521029,1133738
521031,2748211
521032,249604
521039,172495
521041,3248329
521049,1815323
521051,40665
521059,574931
521111,47586
521112,2753185
521119,3847628
521120,213595
521131,23611
521132,235298
521139,388294
521141,6698358
521142,3790451
521143,29642
521149,83275
521151,692957
521152,292945
521159,169600
521211,87249
521212,1230802
521213,129935
521214,269346
521215,1808478
521221,41
521222,2729
521223,13531
521224,49577
521225,703002
530210,15
530290,3144
530390,48571
530500,13929711
530610,101
530620,11135
530720,561
530890,116985
530911,301331
530919,3606099
530921,25806
530929,437109
531010,2
531090,7288
531100,99541
540110,11945859
540120,515547
540211,86127
540219,38619777
540220,31232498
540231,3265114
540232,6285679
540233,128799586
540234,834842
540239,5979007
540244,50158
540245,5213811
540246,20544012
540247,28888445
540248,1131965
540249,37181794
540251,852969
540252,748057
540253,802
540259,360347
540261,2509337
540262,10149097
540263,318746
540269,522622
540310,25641
540331,29400
540339,3040
540341,48770
540349,2764
540411,1455408
540412,161
540419,17983694
540490,676116
540500,1
540600,118895
540710,38341454
540720,3505840
540730,2123864
540741,21098701
540742,12306268
540743,377768
540744,424054
540751,5605650
540752,97763461
540753,1319283
540754,1492784
540761,16855696
540769,9073767
540771,70040
540772,1622324
540773,3958580
540774,1483967
540781,1704186
540782,4506871
540783,962349
540784,1184202
540791,847273
540792,2102457
540793,358457
540794,1672446
540810,6995
540821,2045471
540822,60497
540823,27268
540824,145123
540831,766
540832,37009
540833,74670
540834,94684
550110,1057069
550120,1851939
550130,60738830
550140,730
550190,46259
550210,436426
550290,350042
550311,19563202
550319,224
550320,325208285
550330,68526227
550340,54675
550390,46660346
550410,128147404
550490,28651907
550510,1132377
550520,600
550610,14952
550620,442749
550630,8751327
550690,246554
550700,51779
550810,2269635
550820,52014
550911,141431
550912,867555
550921,5982802
550922,6571377
550931,1417437
550932,10960805
550941,897
550951,5162256
550952,9206536
550953,20419971
550959,173988
550962,65145
550969,277152
550992,51537548
550999,11936
551011,5668501
551012,71661
551020,56635
551030,411360
551090,2645268
551110,429232
551120,13956
551130,810
551211,3113855
551219,18283258
551221,76
551229,220198
551291,1155938
551299,1954382
551311,19617246
551312,569663
551313,3802601
551319,1291507
551321,23124896
551323,26833386
551329,3236684
551331,4591604
551339,888035
551341,219423
551349,1597310
551411,334879
551412,6451908
551419,396031
551421,397459
551422,2478037
551423,1066041
551429,4451718
551430,170538
551443,26766
551449,744638
551511,5983481
551512,6191608
551513,268899
551519,17332249
551521,23368
551529,3415307
551591,52446
551599,1974873
551611,653355
551612,2259415
551613,26980
551614,21014004
551621,957
551622,24716
551623,89230
551631,29003
551641,14088
551642,26566
551643,4987
551644,687368
551691,6295
551692,1086060
551693,7408
551694,17822
560121,13969746
560122,42957154
560129,988106
560130,27224206
560210,9002646
560221,504827
560229,440919
560290,4259711
560311,150480784
560312,21265516
560313,13796043
560314,9417426
560391,16949021
560392,25910732
560393,6563305
560394,27172182
560410,2913874
560490,2409273
560500,35790
560721,1017006
560729,1650811
560741,5649580
560749,17598082
560750,16508934
560790,13051320
560811,106025856
560819,10114350
560890,7863933
560900,3035099
570110,56348
570190,62353
570210,2811
570220,209
570231,154539
570232,39168
570239,218047
570241,13054581
570242,152061
570249,77848
570250,12676
570292,261583
570299,2994213
570310,13345201
570320,47039493
570330,20612845
570390,16247697
570410,826
570490,548583
570500,10466629
580110,125277
580121,28176
580122,130933
580127,12851
580133,8018
580136,15117
580137,128601
580190,326258
580211,3148
580219,253563
580220,51580
580230,682812
580300,146387
580410,543476
580421,37596208
580429,2081603
580430,54656
580500,32417
580610,3284351
580620,17761472
580631,3209805
580632,23388966
580639,1494228
580640,17655
580710,7210253
580790,3021462
580810,2200328
580890,603505
580900,17708
581010,4902296
581091,28657044
581092,21078156
581099,3160768
581100,1180467
590110,938345
590190,6076654
590210,26393747
590220,2298453
590290,4600078
590310,1348773
590320,9946167
590390,23328155
590410,44185
590490,241781
590500,136583
590610,2406857
590691,284881
590699,5696216
590700,1183697
590800,44484
590900,410133
591000,1785456
591110,717434
591120,12938789
591131,9741820
591132,3970711
591140,266566
591190,16835363
600110,881527
600121,12861
600122,18222375
600129,1580
600191,3535857
600192,2069600
600199,2996293
600240,1878315
600290,3528505
600310,150026
600320,277451
600330,740200
600340,4165
600390,507572
600410,28439568
600490,10939139
600521,30765
600522,729479
600523,15719
600524,14101
600535,1577983
600536,3103021
600537,13481949
600538,700
600539,363299
600542,108294
600543,13993
600590,148599
600610,2980920
600621,2569251
600622,51356885
600623,365335
600624,359105
600631,2742955
600632,154142695
600633,2707935
600634,189304
600641,1070
600642,20598
600643,31809
600644,14197
600690,30937072
610120,4585397
610130,23653322
610190,687787
610210,23615
610220,2261560
610230,6009200
610290,196278
610310,73891
610322,1065589
610323,971033
610329,405445
610331,303652
610332,1978076
610333,2252321
610339,1425745
610341,131335
610342,25972871
610343,102696213
610349,2395087
610413,686441
610419,3594089
610422,3423746
610423,610593
610429,830003
610431,18829
610432,658031
610433,685121
610439,345090
610441,262636
610442,6495718
610443,3017482
610444,136241
610449,650584
610451,46616
610452,606642
610453,3944904
610459,469001
610461,85820
610462,14260319
610463,41912669
610469,2286589
610510,30801108
610520,47035639
610590,4273182
610610,6873578
610620,9461584
610690,976524
610711,43674682
610712,22466968
610719,4551188
610721,1466658
610722,329495
610729,59051
610791,298086
610799,199207
610811,2214236
610819,678465
610821,121674990
610822,46203669
610829,598086
610831,1336137
610832,1144473
610839,432055
610891,2276273
610892,2277848
610899,155028
610910,96556235
610990,214875162
611011,18684624
611012,546928
611019,5191175
611020,49351792
611030,102040479
611090,7004344
611120,76565182
611130,15914698
611190,1315417
611211,4265217
611212,20078960
611219,596506
611231,108606
611239,48028
611241,4879213
611249,1583343
611300,67996061
611420,2368340
611430,9265856
611490,3043726
611510,521084
611521,2302032
611522,50996
611529,3975337
611530,145600
611594,763728
611595,30770269
611596,35675244
611599,27083115
611610,9276665
611691,24881
611692,303616
611693,1612793
611699,2459432
611710,2279384
611780,7228605
611790,4537138
620111,32369
620112,2085303
620113,9991789
620119,3734417
620191,77703
620192,1105453
620193,30090908
620199,1996270
620211,695260
620212,4120787
620213,8115774
620219,1755402
620291,6532
620292,3371146
620293,15003619
620299,413978
620311,731979
620312,318296
620319,804898
620322,388416
620323,1292438
620329,351643
620331,3647442
620332,2095534
620333,10086589
620339,1997971
620341,2275466
620342,12829932
620343,48086949
620349,2387894
620411,1342430
620412,711963
620413,361251
620419,526956
620422,1332418
620423,210692
620429,964007
620431,532867
620432,1402478
620433,3320167
620439,1761907
620441,319472
620442,10544018
620443,8005602
620444,367223
620449,9232462
620451,114086
620452,1423167
620453,2040568
620459,947475
620461,457628
620462,6123307
620463,13762288
620469,2561877
620520,35462695
620530,8643703
620590,5382094
620610,2087835
620620,28358
620630,28192521
620640,2191423
620690,11728418
620711,2324610
620719,2519475
620721,493293
620722,2328
620729,8124
620791,606720
620799,285822
620811,71225
620819,697065
620821,2408769
620822,260484
620829,302991
620891,922546
620892,151418
620899,1397847
620920,10997593
620930,1442749
620990,1861053
621010,63722212
621020,1503847
621030,2117444
621040,17087781
621050,14250980
621111,3222972
621112,3860332
621120,31592
621132,492005
621133,16679861
621139,2014353
621142,1471877
621143,8197171
621149,5599662
621210,172932731
621220,3390717
621230,995558
621290,9731933
621320,2692793
621390,758608
621410,659933
621420,391225
621430,287181
621440,14531
621490,768528
621510,156914
621520,23061
621590,59832
621600,7349515
621710,3306298
621790,2899463
630110,2546
630120,121220
630130,2441527
630140,7813934
630190,1872071
630210,336341
630221,752443
630222,724682
630229,694520
630231,1685312
630232,534321
630239,769737
630240,3686
630251,245881
630253,718836
630259,122980
630260,12220348
630291,2242150
630293,148912
630299,4750987
630312,30292
630319,1302363
630391,59234
630392,922542
630399,2443992
630411,2906979
630419,786684
630420,5240245
630491,15169520
630492,335188
630493,731173
630499,654112
630510,3030581
630520,1258574
630532,4224304
630533,122234923
630539,1324593
630590,523460
630612,5500947
630619,1236288
630622,463775
630629,374318
630630,2351135
630640,213891
630690,373453
630710,26812466
630720,4113860
630790,158081926
630800,528665
630900,25291341
631010,992629
631090,7915944
640110,78882
640192,1600194
640199,5712472
640212,2814221
640219,3541029
640220,21312884
640291,16586658
640299,102500457
640312,229
640319,6648285
640320,897827
640340,7907790
640351,167447
640359,6856492
640391,58694704
640399,153895210
640411,11516661
640419,62201423
640420,3573891
640510,6528308
640520,3164635
640590,10226278
640610,3659118
640620,6856764
640690,14872058
650100,149354
650200,124110
650400,843408
650500,21263560
650610,29575707
650691,1430698
650699,1094736
650700,5260845
660110,1243063
660191,71277
660199,1123275
660200,192794
660320,55065
660390,77836
670100,852
670210,442289
670290,5047663
670300,1115266
670411,1304945
670419,4837326
670420,447040
670490,8704842
680100,120004
680210,549750
680221,227500
680223,1770227
680229,545161
680291,538609
680292,5154
680293,832626
680299,5342589
680300,27701
680410,404695
680421,11038635
680422,61682141
680423,45114456
680430,1148247
680510,5500680
680520,10214325
680530,29036947
680610,3803995
680620,122084
680690,4833072
680710,242385
680790,92390
680800,7528449
680911,75592908
680919,2912424
680990,1045534
681011,692270
681019,33659012
681091,2486073
681099,20941352
681140,5842266
681181,15871401
681182,152339909
681189,8383331
681280,306661
681291,1223482
681292,30
681293,117704
681299,81613
681320,1594434
681381,6830211
681389,7586194
681410,82831
681490,15940
681510,4845612
681591,752057
681599,2058646
690100,207160
690210,24113252
690220,16485343
690290,901511
690310,1535048
690320,2484093
690390,3470922
690410,433651
690490,1490122
690510,7766061
690590,2280470
690600,213138
690721,17733060
690722,56741581
690723,3268596
690730,20828501
690740,243804
690911,22151
690912,997480
690919,66522959
690990,470467
691010,183645304
691090,24235479
691110,62304222
691190,1463174
691200,97445056
691310,3734157
691390,13183760
691410,2876839
691490,26188186
700100,1602849
700210,32810
700220,2203931
700231,11643
700232,22332
700239,33641
700312,3492431
700319,12088498
700320,2263
700330,17061
700420,693504
700490,1144540
700510,1777514
700521,32419534
700529,95873128
700530,41248
700600,1876443
700711,28454119
700719,5127254
700721,16237368
700729,6970068
700800,690486
700910,42035529
700991,24073685
700992,3311469
701010,97
701020,58833
701090,67399049
701110,10492152
701120,3
701190,6110
701310,423132
701322,98163
701328,9123407
701333,102336
701337,27317310
701341,15781
701342,13729081
701349,6189008
701391,2017959
701399,3041798
701400,623265
701510,4029
701590,13347150
