Commodity Code,Trade Value (US$)
730793,13945515
730799,30398142
730810,4366302
730820,146741226
730830,19334434
730840,6070394
730890,317221721
730900,19444285
731010,22930101
731021,20605102
731029,20508558
731100,33512139
731210,113107657
731290,5261107
731300,430778
731412,136468
731414,74014
731419,95284
731420,11348119
731431,1479237
731439,3233684
731441,1258355
731442,347628
731449,3321038
731450,541745
731511,32084020
731512,426969
731519,3271711
731520,1910071
731581,417343
731582,1106315
731589,935232
731590,792128
731600,342765
731700,38025043
731811,3977772
731812,6089499
731813,600277
731814,5715991
731815,150790203
731816,23143210
731819,22099003
731821,734004
731822,3930762
731823,1581035
731824,27364525
731829,23506435
731940,8248386
731990,6109259
732010,10289017
732020,1951265
732090,9803081
732111,2398278
732112,2270
732119,32377
732181,8275
732182,1647
732189,1674
732190,160492
732211,119581
732219,4678719
732290,1502410
732310,303134
732391,1311328
732392,178743
732393,6555601
732394,360527
732399,14362411
732410,30289561
732421,32078
732429,57495
732490,780824
732510,1058091
732599,4373487
732611,356296
732619,45402949
732620,39956792
732690,314108397
740100,92040
740200,2014194
740311,38058792
740319,10735314
740321,17948
740322,375076
740329,429788
740400,160099000
740610,284368448
740620,496572121
740710,160637001
740721,85594602
740729,15133574
740811,195215358
740819,105541897
740821,2640713
740822,270812
740829,34049826
740911,27971747
740919,8592781
740921,4778617
740929,6182490
740931,441363
740939,2438399
740940,103064
740990,594681
741011,219283369
741012,4178062
741021,24917120
741022,10336
741110,200055527
741121,46342
741129,1068635
741210,3591091
741220,3656171
741300,5257448
741510,352196
741521,228007
741529,437439
741533,1137385
741539,2538883
741810,109958
741820,37763
741910,48201
741991,8589040
741999,44742407
750110,2407931
750120,14413
750210,104965008
750220,6074267
750300,21781172
750400,5424685
750511,146553
750512,3540669
750521,59155
750522,61165
750610,109425
750620,348863
750711,2557900
750712,3175440
750720,989736
750810,99419
750890,5002197
760110,1369542787
760120,1127962580
760200,49223021
760310,5238650
760320,83807715
760410,49320324
760421,15272494
760429,94319444
760511,120887054
760519,7803925
760521,27109054
760529,171642
760611,31250621
760612,15854992
760691,2459873
760692,18657398
760711,46589462
760719,33924238
760720,39164120
760810,43158
760820,11651449
760900,1736608
761010,41061201
761090,29778954
761100,246016
761210,248804
761290,31570511
761300,120512
761410,8996
761490,51523
761510,2755248
761520,94691
761610,2477708
761691,1599192
761699,501919037
780110,54086627
780191,44833943
780199,315568
780200,1808300
780411,60508
780419,16265856
780420,262977
780600,11156130
790111,36684816
790112,9489995
790120,7541248
790200,26632725
790310,32884298
790390,229464
790400,2408054
790500,4344680
790700,13578684
800110,327795759
800120,33570740
800200,141696
800300,24155948
800700,5932288
810194,51970
810196,2177529
810197,73807
810199,248283
810295,213540
810296,1611684
810330,152701
810390,12714
810419,3609
810420,336916
810490,6090801
810520,100547274
810530,1557
810590,150655
810720,48472
810820,2066270
810830,515673
810890,3572654
810990,10488
811010,134934
811090,570216
811100,36818
811212,8084
811219,262173
811292,99989
811299,921679
811300,435178
820110,520658
820130,383664
820140,234950
820150,12242
820160,14737
820190,3918769
820210,99059
820220,589026
820231,61975
820239,913955
820240,961907
820291,476101
820299,1948793
820310,74568
820320,144967
820330,126891
820340,263572
820411,964164
820412,248019
820420,608598
820510,1509212
820520,180841
820530,142906
820540,324471
820551,110796
820559,10276277
820560,21205
820570,2839702
820590,1787900
820600,1300148
820713,482017
820719,11761677
820720,6300429
820730,16803545
820740,424147
820750,5671594
820760,205299
820770,13712945
820780,767177
820790,32081895
820810,70831
820820,1699955
820830,742629
820840,178101
820890,5303981
820900,1087879
821000,65218
821110,991336
821191,60728
821192,858676
821193,744519
821194,1139972
821195,48470
821210,1041908
821220,230282
821290,72909
821300,524297
821410,208256
821420,79599
821490,34369
821510,76364
821520,18599
821599,3418416
830110,217948
830120,1240544
830130,1153337
830140,19799493
830150,472788
830160,592813
830170,150136
830210,3031554
830220,24782242
830230,3181314
830241,13241781
830242,18242239
830249,3683057
830250,23441472
830260,14703967
830300,2527076
830400,2628735
830510,5795786
830520,4271195
830590,294997
830610,675769
830621,420067
830629,927641
830630,5074266
830710,4107188
830790,1021262
830810,813783
830820,31225
830890,449164
830910,22456
830990,33043362
831000,13380460
831110,16178534
831120,19730929
831130,11893415
831190,4021263
840110,1671
840120,25137
840130,3247
840140,1874
840211,3361447
840212,22074275
840219,828669
840220,222246
840290,8406995
840310,367378
840390,920847
840410,1175100
840420,65080
840490,304336
840510,2454173
840590,1211464
840682,1164242
840690,5940932
840710,3255067
840721,1718942
840729,673107
840732,21924
840733,227958
840734,10920886
840790,11996873
840810,1954732
840820,11004925
840890,5535017
840910,18297526
840991,14555855
840999,22380704
841011,1185
841090,182736
841112,782586
841121,380510
841122,8363
841181,5702693
841182,10193724
841191,158440048
841199,52258118
841210,5602655
841221,3464340
841229,9228891
841231,731076
841239,16352371
841280,5859365
841290,7626029
841311,1576392
841319,1798398
841320,3461797
841330,7767594
841340,269835
841350,11375973
841360,9683389
841370,16438698
841381,5840412
841382,1652429
841391,28196248
841392,454472
841410,40338263
841420,813748
841430,52384558
841440,9041653
841451,175810520
841459,84314248
841460,4140632
841480,97626073
841490,72834407
841510,790881330
841520,3034245
841581,3615188
841582,29682973
841583,24580438
841590,249224531
841610,73230
841620,605628
841630,203948
841690,24127321
841710,290907
841720,1215859
841780,588719
841790,1522890
841810,862097
841821,988915
841829,702120
841830,8941700
841840,519831
841850,23726728
841861,6123383
841869,44937058
841891,12690190
841899,71656512
841911,24835695
841919,1111953
841920,1684102
841931,9560519
841932,706703
841939,2070954
841940,10714652
841950,154784616
841960,2640262
841981,4474319
841989,74750088
841990,67352665
842010,220467
842091,453075
842099,349915
842111,294386
842112,97498
842119,13553148
842121,61249964
842122,11439587
842123,17476238
842129,33646246
842131,6169165
842139,277632229
842191,5187295
842199,63743733
842211,457354
842219,479328
842220,721365
842230,28352836
842240,81650246
842290,7374920
842310,89755
842320,80990
842330,202082
842381,16177
842382,247014
842389,178338
842390,1344884
842410,6903349
842420,6200092
842430,1703556
842441,2642863
842449,242281
842482,1150041
842489,22905509
842490,16483310
842511,2264426
842519,2513028
842531,3732612
842539,4394533
842541,4140
842542,1531097
842549,3437841
842611,15173056
842612,212544
842619,8003989
842620,7864049
842630,11950456
842641,2461734
842649,5378027
842691,1021080
842699,1212892
842710,3776849
842720,4227005
842790,24791484
842810,8458859
842820,10507443
842831,3349
842832,3590009
842833,20005369
842839,20675445
842840,16266
842860,64852
842890,44955327
842911,1471524
842919,1227511
842920,135624
842940,1074535
842951,2031364
842952,8071017
842959,7248183
843010,3886996
843031,216243
843039,128374
843041,4578166
843049,29596360
843050,5900941
843061,1568
843069,23775898
843110,4404281
843120,20124288
843131,15387890
843139,38528873
843141,71026012
843142,15454
843143,386826640
843149,104247686
843210,92593
843239,4854
843241,225173
843280,6908178
843290,2494276
843311,118862
843319,46396
843320,153597
843352,333703
843359,459387
843360,3223983
843390,1951208
843420,629487
843490,1390597
843510,6514387
843590,3274354
843610,943676
843621,33622503
843629,91670488
843680,8292979
843691,4110403
843699,1227195
843710,1404896
843780,6147990
843790,424171
843810,4354761
843820,707135
843830,986480
843840,76608
843850,1801232
843860,1326410
843880,3483089
843890,3443826
843910,2895
843920,6148671
843930,126162
843991,754192
843999,4180053
844010,4214413
844090,795647
844110,143365380
844120,327390
844130,833750
844140,6300070
844180,8799728
844190,33781795
844230,2167486
844240,1140468
844250,17023167
844311,419308
844313,3269140
844314,242312
844315,11044
844316,191279
844317,128997
844319,23513000
844331,459924666
844332,174020735
844339,60958250
844391,40979691
844399,2474391134
844400,35665
844511,347749
844519,2018156
844530,38630
844540,77793
844590,105778
844621,2068
844629,30860296
844711,188197
844712,9463
844790,378258
844811,18116
844819,18718
844820,12067790
844831,12402
844832,1819244
844833,319420
844839,298585
844849,130751
844851,3609288
844859,427190
844900,278314
845011,1069656
845012,140815
845019,99967
845020,102854
845090,2555389
845110,12581
845121,18124
845129,843670
845130,40974296
845140,195199
845150,537118
845180,2004279
845190,13939098
845210,366290
845221,208902
845229,22469983
845230,151184
845290,29864604
845310,4458
845390,47283
845410,123311
845420,2316
845430,223234
845490,1572826
845510,4482
845522,553480
845530,515857
845590,1109363
845611,4918652
845612,313953
845620,376204
845630,554414
845640,1126207
845650,53777
845690,1919967
845710,1535303
845720,92125
845730,923891
845811,1844798
845819,3054397
845891,1360393
845899,2151892
845910,147012
845929,1232591
845931,209747
845939,485653
845941,4978
845949,166962
845951,124434
845959,403064
845961,74694
845969,493837
845970,1887022
846012,2885
846019,39964
846022,8826
846023,97232
846024,250812
846029,310294
846031,619705
846039,111461
846040,2237232
846090,516952
846120,322852
846140,345990
846150,1119188
846190,528816
846210,32733148
846221,2052462
846229,3670459
846231,188581
846239,289027
846241,21696
846249,416977
846291,17907911
846299,29597679
846310,2592679
846320,72819
846330,1553883
846390,503614
846410,6486
846420,100633
846490,1220698
846510,318743
846520,46712
846591,12370214
846592,1201101
846593,155740
846594,1511085
846595,2485299
846596,32853
846599,2900077
846610,14478120
846620,8170235
846630,5628956
846691,17822907
846692,2883839
846693,21593474
846694,136090268
846711,86884
846719,3177145
846721,145897634
846722,3290434
846729,129675703
846781,1139379
846789,9211213
846791,585907
846792,1347095
846799,17938633
846810,29076
846820,1043330
846880,909495
846890,608834
847010,8521524
847021,4110464
847029,331548
847030,757560
847050,12480922
847090,7496756
847130,431424969
847141,542084237
847149,13657172
847150,1068920429
847160,69080124
847170,319828223
847180,2478167216
847190,49091644
847210,4999
847230,603026
847290,7257108
847321,838354
847329,42278817
847330,2533768302
847340,8759389
847350,33972002
847410,5121842
847420,6217123
847431,441539
847432,5567905
847439,927515
847480,6967890
847490,84740358
847510,3393
847521,3822
847529,80359028
847590,1562886
847621,974666
847629,13667
847681,13806
847689,207231
847690,1011641
847710,6777478
847720,936267
847730,4786091
847740,798588
847751,410888
847759,2248095
847780,44420756
847790,55732107
847810,1238025
847890,22222609
847910,10086712
847920,138811679
847930,921583
847940,1787836
847950,11922445
847960,652309
847979,4734452
847981,4509645
847982,27612294
847989,642996145
847990,373825456
848010,1315171
848020,11105556
848030,4536346
848041,2311952
848049,4759530
848050,159468
848060,33164259
848071,31804504
848079,23204311
848110,26921256
848120,11023211
848130,8278352
848140,81193536
848180,196967923
848190,144702113
848210,102806541
848220,12099993
848230,54451588
848240,467503
848250,4272157
848280,4606608
848291,5809199
848299,7918918
848310,22214399
848320,666330
848330,2737266
848340,14774115
848350,2379748
848360,5204823
848390,36455421
848410,14862817
848420,9411298
848490,13019923
848610,15322317
848620,139724611
848630,822676
848640,274731395
848690,802245817
848710,2243739
848790,43605732
850110,75285277
850120,3528549
850131,9497833
850132,1367402
850133,67953
850134,113933
850140,4020275
850151,1193175
850152,5259478
850153,1287723
850161,6305380
850162,13823390
850163,1710253
850164,2131565
850211,1342885
850212,5958025
850213,20824091
850220,1097115
850239,12289695
850240,771669
850300,23668283
850410,554423
850421,2201542
850422,2965455
850423,1154167
850431,53033970
850432,1548347
850433,6248709
850434,4660597
850440,776113903
850450,96665362
850490,112850383
850511,68956219
850519,26017474
850520,45876
850590,4510855
850610,86965594
850640,3908178
850650,44576602
850660,161206
850680,95009319
850690,9520360
850710,29880534
850720,14096273
850730,1426837
850740,376905
850750,4332372
850760,891028529
850780,38505864
850790,17330882
850811,1301232393
850819,12014438
850860,812328
850870,134302988
850940,25679985
850980,8078077
850990,3229048
851010,74107
851020,40057
851030,10419
851090,11230
851110,2693039
851120,143256
851130,2745200
851140,18658103
851150,22750973
851180,1651962
851190,10335043
851210,1067777
851220,71864612
851230,4549970
851240,9509069
851290,101586522
851310,12258610
851390,369051
851410,382563
851420,663524
851430,1297509
851440,1008579
851490,3534760
851511,3222331
851519,2033175
851521,1779360
851529,875336
851531,3920375
851539,1733431
851580,13097356
851590,7441636
851610,53461394
851621,52275
851629,221157278
851631,125541926
851632,214457675
851633,42340
851640,9914382
851650,444661034
851660,223578905
851671,171021702
851672,183469
851679,5178537
851680,3819789
851690,58549165
851711,126763099
851712,339290790
851718,49333940
851761,29578606
851762,3961473524
851769,111360606
851770,697442672
851810,414920608
851821,33331250
851822,212290798
851829,58649073
851830,471357494
851840,55688397
851850,14308792
851890,190540014
851920,3952313
851930,4805819
851950,25257
851981,28364018
851989,47275448
852110,152785
852190,101268814
852290,58335434
852321,1304814
852329,1053622570
852341,2867334
852349,10967862
852351,4373170515
852352,94224448
852359,268943944
852380,25505969
852550,22996494
852560,75882215
852580,121040443
852610,3540967
852691,77692630
852692,41317928
852713,10176761
852719,134462
852721,248328564
852729,14445764
852791,143415178
852792,885200
852799,115291698
852842,30876
852849,538924
852852,92064869
852859,383211748
852862,499594
852869,1045591
852871,1037312
852872,1139702652
852873,6825
852910,138832219
852990,882674830
853010,1886300
853080,5556864
853090,10044571
853110,85285956
853120,136853856
853180,7189732
853190,23920592
853210,15451576
853221,2551656
853222,263303526
853223,4643369
853224,628065643
853225,15819508
853229,186546729
853230,1961311
853290,37515837
853310,37230310
853321,11287107
853329,97855536
853331,904525
853339,2668933
853340,29783486
853390,4458478
853400,675743714
853510,434129
853521,2399962
853529,87096
853530,1165106
853540,4385485
853590,14498035
853610,5732482
853620,46124015
853630,27351466
853641,58578860
853649,61040024
853650,159661219
853661,945584
853669,97335999
853670,12858012
853690,710552662
853710,1109694155
853720,110204173
853810,35837200
853890,246940880
853910,5595246
853921,2870689
853922,284397
853929,915740
853931,159526
853932,71585
853939,883141
853941,60272
853949,985038
853950,8992317
853990,2327570
854011,683062
854020,54498
854040,555456
854060,53219
854071,1242866
854079,74407
854081,21299876
854089,1145102
854091,130131
854099,164098
854110,391594026
854121,256495996
854129,1092258343
854130,3151494
854140,4186494969
854150,327888230
854160,182200400
854190,1170550463
854231,26890239913
854232,3909570613
854233,2257299331
854239,11972098797
854290,4226035894
854310,1516812
854320,205824992
854330,5480723
854370,997553398
854390,130672507
854411,241191827
854419,29939794
854420,125139922
854430,19936827
854442,141588832
854449,161993403
854460,15831727
854470,13622028
854511,24448309
854519,827565
854520,2349632
854590,1185535
854610,46667
854620,2753808
854690,48316277
854710,249799
854720,4962367
854790,5760910
854810,990311
854890,28553123
860110,27515
860210,2471
860310,64730
860390,27873
860400,278318
860699,35047
860712,31434
860719,351823
860721,27863
860729,62973
860730,47082
860791,279316
860799,4293251
860800,4796173
860900,49426644
870110,389497
870120,25921987
870130,9278
870191,897055
870192,2569
870193,417744
870194,139764
870195,80927
870210,31392022
870220,2854
870240,1676078
870290,19558873
870310,9837
870321,1886682
870322,15234942
870323,182154671
870324,3848401
870332,47223859
870333,49130
870340,759411
870360,72129772
870390,1402
870410,3781547
870421,3796416
870422,7290765
870423,1444975
870432,162876
870490,180893
870510,291005
870530,7697
870540,51714
870590,621957
870600,35657691
870710,516200
870790,2043297
870810,197327079
870821,658356
870829,149326830
870830,24949266
870840,9102484
870850,23146876
870870,86467135
870880,42112116
870891,7700658
870892,8511064
870893,8662238
870894,154851956
870895,23004838
870899,226354824
870911,103428
870919,648361
870990,28002640
871000,240080
871110,311272
871120,4631133
871130,1296643
871140,13143
871150,7646590
871160,7052410
871190,7246
871200,6417072
871310,30112
871390,266609
871410,42487511
871420,743137
871491,366066
871492,18240237
871493,47278969
871494,193657481
871495,49331
871496,112311179
871499,35359914
871500,1013439
871610,169996
871620,97039
871631,275765
871639,1206624
871640,403822
871680,11091859
871690,4194336
880100,45641
880211,734837
880212,16895327
880220,52521
880240,1042354818
880260,471574
880310,1989915
880320,3416323
880330,1090191837
880390,61372856
880400,84486
880510,29917
880521,2966
880529,4467878
890110,5557151
890120,43601
890190,14990368
890310,40460
890391,3365314
890392,5095297
890399,14090959
890400,41732189
890510,195602
890520,73819527
890590,29574413
890690,455771
890710,2671014
890790,2665174
890800,118780
900110,3164123
900120,935416
900130,164902965
900140,678928
900150,16785544
900190,50751887
900211,101507839
900219,2882773
900220,592106
900290,5868497
900311,2886852
900319,1174102
900390,1185259
900410,3250074
900490,18468807
900510,6977
900580,9005
900590,145674
900630,4887886
900640,448624
900651,156531
900653,32403
900659,3299833
900661,18182
900669,1450464
900691,26838883
900699,21112164
900710,1474642
900720,385594
900791,639756
900792,1114713
900850,60829
900890,12639
901010,285185
901050,6694
901060,2783
901090,90641
901110,1001118
901120,50411
901180,2577744
901190,4612382
901210,864575
901290,2156585
901310,56786
901320,37776917
901380,64727423
901390,20372958
901410,64763
901420,37314200
901480,3452760
901490,45262474
901510,37927263
901520,20154
901530,12176100
901540,431957
901580,24483262
901590,22041380
901600,65636
901710,3076
901720,154702
901730,547916
901780,5285238
901790,274762
901811,729357
901812,78273913
901813,2625587
901814,2108586
901819,253689669
901820,930120
901831,12752161
901832,26675052
901839,719041471
901841,15028
901849,2089497
901850,17223944
901890,676657167
901910,3630386
901920,84476834
902000,9162864
902110,53885515
902121,94449
902129,167736
902131,642689
902139,8869286
902140,93144329
902150,355795412
902190,343775253
902212,1681680
902213,102462
902214,2746583
902219,132773602
902221,338707
902229,1228460
902230,1393301
902290,21917932
902300,16938541
902410,16292300
902480,6384411
902490,7345780
902511,219175
902519,16448585
902580,4206358
902590,4460697
902610,126918030
902620,197602553
902680,16723275
902690,39571536
902710,3364206
902720,38361448
902730,126984303
902750,36395273
902780,17815327
902790,148695124
902810,52288507
902820,10786483
902830,81558432
902890,36286924
902910,2018626
902920,146107513
902990,13228532
903010,5220265
903020,223862922
903031,7877228
903032,25941933
903033,19966287
903039,18692282
903040,740701775
903082,565025137
903084,41008189
903089,61633592
903090,3080633932
903110,1087691
903120,494252
903141,123495382
903149,23555089
903180,193467207
903190,339136268
903210,112204944
903220,719988
903281,2132117
903289,399336411
903290,91156530
903300,80808580
910111,7052349
910119,12545375
910121,3531862
910129,5688085
910199,25124725
910211,7404976
910212,80380
910219,2747116
910221,1930362
910229,2902262
910291,72971
910299,17088271
910400,55884
910511,5386
910519,5096
910521,55538
910529,66500
910591,2155
910599,35514
910610,138123
910690,639651
910700,1807276
910811,52410
910819,24471287
910820,26133898
910890,64330
910990,24972
911011,10426360
911012,21695841
911019,15898
911090,2632877
911120,76033
911180,25963342
911190,287109
911220,21541
911290,127441
911310,198205
911320,56457
911390,1671946
911410,22748
911430,24706
911440,168698
911490,61294575
920110,5184906
920120,2799590
920190,63799
920210,2182
920290,2068677
920510,260759
920590,1380012
920600,238285
920710,120478730
920790,62255338
920810,15114
920890,1034669
920930,44841
920991,280625
920992,76808
920994,15440633
920999,6465988
930190,83245
930320,1522
930520,162719
930591,422970
930599,7718
930621,1399
930629,3393997
930690,13805
930700,45050
940110,558928
940120,9066260
940130,44546587
940140,67647
940153,66243
940159,138711
940161,244767594
940169,137524724
940171,20776254
940179,9320230
940180,12755550
940190,79299689
940210,484847
940290,4367460
940310,43716416
940320,115837865
940330,85384664
940340,567712093
940350,830588431
940360,663631018
940370,6112691
940382,107001
940383,82802
940389,5456122
940390,182814464
940410,10271632
940421,20611548
940429,113317652
940430,77743
940490,9435300
940510,24510149
940520,10342863
940530,46573
940540,52191043
940550,4203178
940560,11637855
940591,261029
940592,1468921
940599,44997719
940610,4431574
940690,90547858
950300,143379655
950420,107226
950430,978842
950440,5951411
950450,128071260
950490,3077395
950510,415394
950590,2095564
950619,61128
950629,41759794
950631,4566811
950632,1144301
950639,802780
950640,162357
950651,949046
950659,2597483
950661,35773
950662,955400
950669,103851
950670,68026
950691,62871861
950699,14032228
950710,1466757
950720,702957
950730,129216806
950790,10424897
950890,2599934
960110,6668
960190,20071
960200,1050362
960310,1245384
960321,19250523
960329,1372905
960330,183330
960340,113619
960350,7797147
960390,4042218
960400,5545
960500,150191
960610,1311678
960621,237883
960622,19557
960629,106817
960630,110568
960711,100516
960719,2705022
960720,840419
960810,9715813
960820,45585908
960830,545043
960840,232092
960850,343433
960860,748967
960891,4180195
960899,12800496
960910,1608287
960920,371411
960990,421352
961000,799500
961100,3071616
961210,41026247
961220,457207
961310,2818861
961320,48204
961380,32770
961390,102080
961400,48248
961511,1895453
961519,333266
961590,83151
961610,88287
961620,14836725
961700,44695423
961800,226460
961900,84507583
962000,664978
970110,1169100
970190,174463
970200,3884
970300,243401
970400,359991
970500,18529
999999,465727959
