commodity_code,trade_value_usd
940490,109176
940510,189733
940520,100671
940530,27045
940540,465987
940591,68
940592,25168
940599,19198
940610,17687
940690,1989891
950300,2933636
950510,62750
950590,91
950611,227410
950612,112660
950619,180749
950631,42455
950632,845710
950639,1724585
950640,7022315
950651,2601006
950659,101537
950669,7116
950670,9
950699,1614410
950710,116470
950720,421864
950790,639486
950890,110053
960190,215899
960310,2794205
960330,8000
960340,318
960390,2044
960400,750
960610,6431
960621,19750
960622,2407
960629,4599
960719,8736
960720,84195
960810,16315
960820,2246
960830,1395
960860,1178
960910,3257243
961210,309680
961310,1938
961519,2849
961590,6241
961620,190
961700,126440
961900,657052
962000,3892658
970110,1205
970190,20901
999999,2073202
