commodity_code,trade_value_usd
260111,635277913
260112,46638163
260120,11199
260200,11207281
260300,380118
260400,23361
260500,1899
260600,835658
260700,678177
260800,11338
260900,79126
261000,72426328
261100,186798
261210,58
261390,1106
261400,7531922
261510,1420573
261590,382495
261610,131376
261690,3501
261790,28737
261800,1073264
261900,1072356
262019,1306662
262029,382165
262030,193
262040,679713
262060,2608
262099,15203
262110,38
262190,699603
270111,229795790
270112,643060483
270119,29801435
270120,7863
270210,57041
270220,11358
270300,178003
270400,187328804
270600,1690151
270710,752
270720,24797
270730,3967790
270740,198300
270750,59831086
270791,171802
270799,232733341
270810,12482718
270820,402079
270900,3391684209
271012,5798710317
271019,2168814399
271020,118964
271091,1087
271099,57642
271112,1281982414
271113,1292840086
271114,2250378
271119,3847980
271121,13630
271129,97194
271210,4144386
271220,7578640
271290,10339520
271311,9469793
271312,12090656
271320,270419670
271390,25358
271410,8701
271490,886830
271500,2321287
271600,119954974
280110,739451
280120,170112
280130,14025
280200,10140614
280300,171558431
280410,143011
280421,8835389
280429,11798566
280430,505043
280440,456730
280450,62500
280461,16185390
280469,26367438
280470,230129
280480,58878
280490,410485
280511,432021
280512,119129
280519,12953818
280530,658
280540,322
280610,570171
280620,420
280700,4353083
280800,6437270
280910,186870
280920,55905779
281000,1430843
281111,2962750
281112,1130
281119,4096127
281121,1118121
281122,58702657
281129,3057181
281212,2503494
281213,2100
281214,5120
281216,534
281219,5612
281290,929743
281310,4912461
281390,51049
281410,6069191
281420,193549
281511,27518877
281512,37703519
281520,16748433
281530,235482
281610,3158565
281640,1150356
281700,7466149
281810,4774914
281820,139419682
281830,28267647
281910,1723648
281990,2229110
282010,32540420
282090,991220
282110,4747744
282120,1937458
282200,2565728
282300,9738401
282410,681689
282490,71205
282510,3604470
282520,1422814
282530,1197067
282540,4237615
282550,9198485
282560,2519662
282570,197095
282580,6032625
282590,2326315
282612,224175
282619,3456213
282630,178898
282690,3693877
282710,22484875
282720,3524329
282731,820911
282732,10649207
282735,615980
282739,6424216
282741,1122380
282749,1684867
282751,1776382
282759,2335976
282760,1883716
282810,2751906
282890,1253870
282911,8189295
282919,1017265
282990,1946127
283010,1652739
283090,876408
283110,6733583
283190,418260
283210,7420507
283220,926890
283230,810443
283311,36258122
283319,1269603
283321,5473935
283322,180402
283324,2751683
283325,24922393
283327,2409679
283329,11210024
283330,151337
283340,2761415
283410,1319514
283421,9639700
283429,3520232
283510,2925631
283522,3079355
283524,13481067
283525,20189495
283526,20841614
283529,2564098
283531,9676557
283539,15120643
283620,182257189
283630,29419945
283640,7979274
283650,31508316
283660,902436
283691,380714
283692,389173
283699,8118261
283711,28651800
283719,346672
283720,285668
283911,879401
283919,13012957
283990,4936457
284011,202215
284019,21135740
284020,423601
284030,14048
284130,598701
284150,134906
284161,857334
284169,340316
284170,627072
284180,47816
284190,3655818
284210,12301847
284290,7475323
284310,49551615
284321,418824
284329,2222101
284330,55300766
284390,2283465
284420,399150
284440,9741323
284510,136640
284590,298667
284610,276038
284690,529323
284700,17611376
284910,1667119
284920,2019505
284990,3886849
285000,1876230
285210,140850
285290,51793
285310,15069
285390,197875
290110,10953277
290121,587775826
290122,114492415
290123,23533119
290124,17558774
290129,6385327
290211,1564438
290219,5308877
290220,88775382
290230,70495407
290241,18610960
290242,1549
290243,418336275
290244,186703
290250,10637550
290260,307817
290270,2911763
290290,11734692
290311,1161945
290312,7073395
290313,210537
290315,3485318
290319,148938
290321,92271087
290322,1253777
290323,616380
290329,603863
290331,287855
290339,16992636
290371,6158315
290372,1012020
290373,377900
290374,742935
290378,37063
290379,55053
290382,1210
290389,7173
290391,8408160
290393,182044
290394,226
290399,1256514
290410,4998600
290420,2919652
290432,2
290434,5
290499,1154111
290511,213348782
290512,40529210
290513,20231995
290514,3933849
290516,10351823
290517,1806926
290519,22762886
290522,14169779
290529,3287528
290531,202741068
290532,46264803
290539,8236870
290541,814379
290542,6210274
290543,2115378
290544,2752986
290545,3676528
290549,3641550
290559,12451173
290611,28371620
290612,23919
290613,1742920
290619,9083593
290621,1408702
290629,3893615
290711,15023553
290712,298017
290713,1880636
290715,556926
290719,4392462
290721,3668367
290722,1674826
290723,1106783
290729,6644996
290819,11507941
290892,25837
290899,2077042
290911,136960
290919,12019447
290920,776939
290930,10050841
290941,4416133
290943,12242398
290944,1871489
290949,21071758
290950,7399769
290960,7421431
291010,398159
291020,257
291030,1666279
291090,1415309
291100,872260
291211,58395
291212,801681
291219,10029396
291221,202032
291229,16365751
291241,11537860
291242,5561281
291249,1830390
291250,78943
291260,505650
291300,25560
291411,13108963
291412,37396182
291413,2214036
291419,1487020
291422,3941447
291423,3618575
291429,21022104
291439,1714014
291440,1401970
291450,5020375
291461,237527
291462,871648
291469,311400
291479,3017294
291511,1732055
291512,734505
291513,634072
291521,23079186
291524,367584
291529,4494997
291531,70346690
291532,26509980
291533,7276132
291539,43895630
291540,3929379
291550,9615979
291560,12274282
291570,17517719
291590,18768429
291611,7848159
291612,34257462
291613,1972263
291614,101918125
291615,2511872
291619,10492606
291620,45016207
291631,12427675
291632,2122693
291634,23087
291639,13250068
291711,1870638
291712,9555996
291713,1849959
291714,3789023
291719,4527404
291720,3490260
291732,10782167
291733,5586628
291734,3476564
291735,32129605
291736,40766160
291737,100727
291739,18283386
291811,8308802
291812,795174
291813,355281
291814,25831400
291815,15861677
291816,6035586
291817,46
291818,45
291819,6782221
291821,1903492
291822,944379
291823,8881914
291829,6564082
291830,11533269
291891,1641402
291899,9264832
291910,186549
291990,3544253
292011,146
292019,2181456
292021,834
292022,24
292023,7
292029,1951610
292030,294
292090,4447784
292111,2038850
292112,35561
292114,348
292119,13782397
292121,6117944
292122,768751
292129,13273841
292130,10778775
292141,2120112
292142,1567655
292143,138366
292144,368697
292145,1919959
292146,344
292149,1309423
292151,14311567
292159,19279867
292211,2005578
292212,2257422
292215,3710341
292217,3237635
292219,20172141
292221,4907122
292229,1919471
292231,35227
292239,451848
292241,29711006
292242,79747641
292249,40820724
292250,23738687
292310,8169698
292320,29250610
292330,3896
292340,4462
292390,6974862
292412,22513
292419,8625161
292421,11425916
292423,569
292425,295
292429,77282009
292511,4334699
292512,49
292519,1782269
292521,539
292529,7825339
292610,5120235
292620,2166403
292630,29
292640,486885
292690,30706015
292700,12269222
292800,14047652
292910,115475839
292990,677818
293020,13587054
293030,1277174
293040,79966887
293060,5022
293070,30030
293080,168246
293090,71383713
293110,8316
293120,27701
293131,13575
293134,3
293139,12359892
293190,113851462
293211,1107784
293212,629068
293213,1530704
293214,10202091
293219,16460641
293220,14727037
293293,981648
293295,235
293299,38393454
293311,6521603
293319,11800573
293321,1787434
293329,13464706
293331,3987994
293332,2625
293333,57498
293339,110206563
293341,12
293349,10035124
293352,7713
293353,34292
293354,31895
293359,27160491
293361,24340690
293369,24676770
293371,20422141
293372,321386
293379,5209368
293391,727295
293392,70022
293399,34099227
293410,4541500
293420,8362728
293430,1417305
293499,82851172
293510,626670
293520,85923
293540,906
293550,1232
293590,23677960
293621,26168166
293622,13340130
293623,8680754
293624,19659703
293625,8792178
293626,8417798
293627,38298908
293628,26108970
293629,22320818
293690,13640084
293711,200
293712,1055968
293719,1364812
293721,1666993
293722,6173231
293723,11978868
293729,7112189
293750,305730
293790,1199339
293810,74323
293890,20425779
293911,288077
293919,1353026
293920,1320855
293930,5172824
293941,408111
293942,1838583
293944,18
293949,1923416
293959,2274613
293962,28064
293963,607
293969,261792
293971,1978
293979,5720610
293980,2092
294000,10863119
294110,43983836
294120,513354
294130,5782757
294140,5857731
294150,7756982
294190,43163412
294200,17059986
300120,1109723
300190,3945375
300211,3763791
300212,32603081
300213,1952830
300214,74915
300215,109101541
300219,1486208
300220,134020546
300230,51734385
300290,6279844
300310,4147465
300320,10262196
300331,338726
300339,416858
300341,40
300342,200
300349,1420712
300360,30234
300390,10546624
300410,8100314
300420,21440606
300431,46394610
300432,13651415
300439,38153541
300441,83
300442,662825
300449,10512985
300450,6634421
300460,869750
300490,563248519
300510,6124090
300590,33110232
300610,12866509
300620,3386650
300630,15587081
300640,3543391
300650,12436
300660,327674
300670,448891
300691,451314
300692,28763
310100,4592091
310210,6402804
310221,115546691
310229,848493
310230,13554612
310240,3858241
310250,1811445
310260,3261307
310280,60762
310290,2874347
310311,67432119
310319,63982
310390,76139630
310420,735469352
310430,3474141
310490,3966196
310510,1561629
310520,130434715
310530,117651684
310540,14021400
310551,1747546
310559,24404086
310560,587632
310590,7575079
320110,147211
320120,605748
320190,687980
320210,3340439
320290,5934332
320300,9911850
320411,111332356
320412,16516272
320413,3147284
320414,19742171
320415,8794476
320416,60119952
320417,97847953
320419,14826939
320420,35826935
320490,13316171
320500,3599600
320611,196203359
320619,21208015
320620,6192915
320641,2642660
320642,283305
320649,36765960
320650,1617479
320710,26275723
320720,15317089
320730,2887848
320740,35523208
320810,17589956
320820,38121950
320890,83097319
320910,22175851
320990,17870592
321000,10795066
321100,5460681
321210,10022647
321290,26749965
321310,2071011
321390,1110096
321410,29462396
321490,24642029
321511,27650577
321519,147960339
321590,38886567
330112,9758400
330113,2763469
330119,12940069
330124,9508291
330125,1462883
330129,80639066
330130,2247638
330190,26479175
330210,132273631
330290,328341565
330300,143388432
330410,23565930
330420,26193263
330430,3373987
330491,8771887
330499,195228696
330510,18384978
330520,2628874
330530,195916
330590,44370645
330610,13899474
330620,278093
330690,6579887
330710,578601
330720,12615754
330730,2603000
330741,2942765
330749,8016553
330790,11893431
340111,29559706
340119,232982
340120,20296994
340130,25226101
340211,60069098
340212,20772473
340213,85089821
340219,22893908
340220,14101759
340290,66996602
340311,13159698
340319,25725518
340391,21538908
340399,60187399
340420,8857850
340490,46920992
340510,260711
340520,279897
340530,2216021
340540,557326
340590,2921636
340600,4204393
340700,3120895
350110,18637894
350190,58554194
350211,1342663
350219,473387
350220,8034284
350290,151851
350300,34102213
350400,28455743
350510,136102352
350520,27492829
350610,22207953
350691,88137203
350699,33155710
350710,3421
350790,53700157
360200,16036142
360300,50561261
360410,11199508
360490,2884196
360500,30110
360610,245421
360690,3686791
370110,5238695
370120,1357846
370130,17796233
370191,189156
370199,2903315
370210,203447
370231,18833
370232,65416
370239,32341
370242,20282
370243,19095
370244,1375925
370252,14599
370253,2491
370254,270541
370255,13999
370256,8204
370296,11350
370297,1031
370298,34518
370310,648400
370320,1490594
370390,2439132
370400,226308
370500,469343
370610,17615
370690,6138
370710,546311
370790,13008883
380110,5954323
380120,83504
380130,56701418
380190,4156996
380210,20831666
380290,34367280
380300,141618
380400,7869070
380510,228678
380590,14612281
380610,1409149
380620,174645
380630,4325453
380690,4774435
380700,198011
380852,1847307
380859,11140714
380861,7284
380862,79
380869,7988448
380891,226709489
380892,118561614
380893,148042939
380894,21041514
380899,33351118
380910,1227097
380991,39131272
380992,46818019
380993,10099160
381010,23415627
381090,22984834
381111,200185
381119,5140714
381121,174572094
381129,9577052
381190,38080103
381210,51882600
381220,15013989
381231,21197403
381239,66017849
381300,4979598
381400,23995741
381511,30988462
381512,33689767
381519,69105840
381590,213638398
381600,128653205
381700,52672300
381800,25327376
381900,7161099
382000,7820556
382100,35315086
382200,627757723
382311,4246469
382312,1335459
382313,1501410
382319,25686891
382370,42877356
382410,22114128
382430,786207
382440,40378850
382450,2444860
382460,3182125
382471,392326
382473,619957
382474,4041817
382475,32982
382478,6893087
382479,13531655
382481,468666
382482,982503
382483,201295
382484,340892
382485,1255880
382487,7741
382488,264051
382491,173383
382499,289708851
382530,434121
382549,136
382550,658
382561,29
382590,1897
382600,442
390110,432149224
390120,351644207
390130,94278897
390140,131626071
390190,145467475
390210,669856731
390220,11180597
390230,378783230
390290,27014713
390311,56824707
390319,50836462
390320,20452330
390330,130895232
390390,29718388
390410,48037593
390421,4897806
390422,17441359
390430,6109974
390440,4111289
390450,3126216
390461,3302779
390469,12504016
390490,1295885
390512,709328
390519,1100927
390521,16732585
390529,5601941
390530,37377436
390591,3548665
390599,10727521
390610,19142891
390690,210104589
390710,23243095
390720,268902335
390730,83350437
390740,93486584
390750,7582043
390761,68818502
390769,145546260
390770,138319
390791,18460000
390799,59688098
390810,145022983
390890,23647817
390910,19303621
390920,8850977
390931,56368466
390939,3444472
390940,38828754
390950,139450020
391000,80695724
391110,65036504
391190,28901479
391211,598306
391212,213219
391220,5209621
391231,18328915
391239,36418782
391290,32364504
391310,8665161
391390,17345512
391400,19878891
391510,55057593
391520,217862
391530,145411
391590,7616274
391610,2223726
391620,7909906
391690,15282294
391710,35091230
391721,9387927
391722,4818440
391723,9771862
391729,9378202
391731,4785699
391732,15987888
391733,4030516
391739,31971244
391740,34989353
391810,62851944
391890,20494628
391910,97876307
391990,209721896
392010,121914084
392020,84314019
392030,12162675
392043,22031809
392049,35223049
392051,2956785
392059,552136
392061,159773947
392062,90459679
392063,692924
392069,23867576
392071,13180473
392073,787432
392079,387361
392091,10094055
392092,24771470
392093,270201
392094,4800981
392099,44313888
392111,10585335
392112,48662646
392113,38181488
392114,140065
392119,29809130
392190,186251259
392210,9220532
392220,4507130
392290,9770074
392310,86245167
392321,39614610
392329,46112968
392330,35069378
392340,12170197
392350,77131434
392390,148147606
392410,38796082
392490,49046371
392510,1188541
392520,4622416
392530,3127695
392590,26235567
392610,12242002
392620,38662215
392630,6105129
392640,6128945
392690,440236256
400110,30137199
400121,2092061
400122,8780894
400129,12771775
400130,2208
400211,7979377
400219,158739704
400220,129732089
400231,22072053
400239,27428245
400241,21586425
400249,21509370
400251,80783417
400259,9967615
400260,11118001
400270,20528667
400280,4184092
400291,7219738
400299,19452371
400300,7991275
400400,2709219
400510,17547057
400520,208563
400591,6527491
400599,2907223
400610,196261
400690,2448498
400700,17913975
400811,9526571
400819,2929827
400821,13411802
400829,6246557
400911,12513644
400912,4366963
400921,12989175
400922,17234197
400931,24651336
400932,3201474
400941,7593498
400942,23716267
401011,12230634
401012,22360574
401019,16973433
401031,5038406
401032,1092058
401033,499131
401034,498028
401035,1203481
401036,107395
401039,24476816
401110,53297226
401120,183196818
401130,5597439
401140,5492636
401150,5440175
401170,5063560
401180,263231665
401190,540882
401211,549
401212,953160
401213,1072681
401219,591489
401220,321732
401290,11218114
401310,11941373
401320,1090372
401390,2402442
401410,6093146
401490,17981712
401511,13299852
401519,31668107
401590,5492165
401610,7400599
401691,5207204
401692,2930747
401693,106211196
401694,9844972
401695,5260171
401699,122953947
401700,3983430
410120,2439702
410150,7409659
410190,15706371
410210,389578
410221,2274913
410330,39897
410390,3284817
410411,9111035
410419,12477000
410441,2246248
410449,10036364
410510,4066396
410530,38260
410621,619128
410622,11
410632,51663
410640,51791
410691,335662
410692,10217
410711,9531714
410712,15865514
410719,45066540
410791,599956
410792,42549682
410799,162722712
411200,5672453
411310,11882562
411320,4167682
411330,44697
411390,4973510
411410,146631
411420,8323816
411510,1985309
411520,2037
420100,714836
420211,5001797
420212,49529587
420219,1535114
420221,42209117
420222,70852900
420229,14627763
420231,8417858
420232,15127598
420239,2116674
420291,4871916
420292,32058580
420299,6758448
420310,5006066
420321,1505781
420329,6559439
420330,6962693
420340,1897656
420500,10540955
420600,370826
430110,69
430130,71
430219,511831
430220,3249
430230,247
430310,1423024
430390,361745
430400,239812
440112,36426
440121,216
440122,118942
440131,4637
440139,159530
440140,83042
440210,368140
440290,329543
440311,1005
440312,9849
440321,87168
440322,5
440324,744
440325,12268
440349,28083
440391,4502725
440394,5180156
440396,237281
440398,491904
440399,22448759
440410,1270
440420,1951852
440500,5637063
440711,33478592
440712,6654536
440719,9128243
440721,1050985
440722,2
440725,113586
440727,1460801
440728,504856
440729,2774582
440791,29391496
440792,1795036
440793,7150204
440794,8911
440795,3408416
440796,178719
440797,2849483
440799,19074849
440810,3801139
440831,270486
440839,1716375
440890,47369736
440910,592987
440921,34331
440922,67280
440929,96548
441011,25932031
441012,66192
441019,1361235
441090,617126
441112,15503751
441113,5388865
441114,11830054
441192,1163504
441193,1698985
441194,125547
441210,2124797
441231,1903769
441233,12464511
441234,197875
441239,14620500
441294,656054
441299,3648546
441300,373137
441400,318716
441510,915974
441520,856061
441600,605
441700,2758845
441810,28176
441820,5710788
441840,353131
441850,94
441860,3270
441873,3386
441874,2675
441875,192868
441879,99584
441891,276920
441899,1104797
441911,135089
441912,940167
441919,722289
441990,574387
442010,122207
442090,623338
442110,1619193
442191,10397468
442199,8077131
450110,10490
450200,281484
450310,2735355
450390,650034
450410,297434
450490,1879644
460121,230525
460122,13527
460129,125523
460192,23486
460193,23214
460194,5077
460199,19847
460211,67784
460212,16814
460219,89704
460290,45525
470100,29455992
470200,207904165
470311,29835245
470321,409464774
470329,31257244
470411,371
470421,25854366
470429,9450
470500,61824721
470610,8512336
470620,956354
470630,93746
470691,502028
470692,4346556
470693,1777122
470710,378262526
470720,9125579
470730,48775345
470790,1729306
480100,5398033
480210,76633
480220,7581700
480240,1564374
480254,3339582
480255,14354231
480256,971200
480257,6415530
480258,3699638
480261,5503080
480262,145861
480269,1473691
480300,13543531
480411,4041074
480419,9216406
480421,64685831
480429,1143114
480431,14304116
480439,8074458
480441,12934324
480442,255203
480449,774353
480451,1780841
480452,1146935
480459,139725
480511,598979
480512,1066
480519,10774389
480524,2101132
480525,7221379
480530,2096244
480540,23037060
480550,1035007
480591,31482854
480592,19595800
480593,4155641
480610,1087790
480620,2955980
480630,149753
480640,8691901
480700,6968667
480810,4047102
480840,804843
480890,443287
480920,143350
480990,12651090
481013,36862254
481014,1294328
481019,28285356
481022,9957867
481029,13600998
481031,210858
481032,18245090
481039,2322760
481092,35601846
481099,5483197
481110,2751591
481141,46059851
481149,9756409
481151,11400541
481159,151478306
481160,3612681
481190,29091577
481200,64499
481310,302552
481320,30738308
481390,35212807
481420,14044894
481490,1632846
481620,83916
481690,4325633
481710,360085
481720,70262
481730,264021
481810,45791
481820,1968405
481830,53457
481850,23134
481890,7165745
481910,99671949
481920,87312800
481930,18445414
481940,17557729
481950,65543447
481960,1285106
482010,6638900
482020,137027
482030,306399
482040,103480
482050,481431
482090,2623290
482110,78530224
482190,15332210
482210,393687
482290,1548029
482320,17880241
482340,1147411
482361,893
482369,4666836
482370,3405600
482390,17569950
490110,5053123
490191,57444
490199,29723441
490210,2746963
490290,828828
490300,3489934
490400,243900
490510,15451
490591,33767
490599,176512
490600,1094294
490700,4088378
490810,7602773
490890,30572563
490900,267532
491000,766532
491110,14549391
491191,1505172
491199,39745810
500100,37
500200,324
500300,41
500400,520484
500500,1343236
500600,3020
500710,778605
500720,623558
500790,252592
510111,740
510119,4216
510121,233681
510129,15424
510130,1694
510211,388880
510219,165
510220,911
510320,30428
510400,184
510510,20
510521,1312
510529,2565834
510531,10366
510539,154056
510540,36
510610,877269
510620,574091
510710,2671352
510720,223648
510810,715
510820,22609
510910,10633
510990,20937
511000,102
511111,1414231
511119,1168635
511120,167838
511130,917798
511190,304905
511211,8559818
511219,4533264
511220,3614537
511230,5539272
511290,10774432
511300,78199
520100,774649125
520210,425963
520291,117
520299,2377
520300,1891545
520411,583627
520419,1354524
520420,39234
520511,6488124
520512,2944831
520513,1406077
520514,990251
520515,1023
520521,11076
520522,5296029
520523,24660045
520524,8688277
520526,294040
520527,517894
520528,2264
520531,10960
520532,196822
520533,984
520534,587
520535,437
520541,761
520542,615695
520543,9372
520544,763055
520546,125088
520547,1245818
520548,2266980
520611,11652481
520612,1430092
520613,3192178
520614,237
520621,82575
520622,5950098
520623,5857835
520624,838503
520625,157
520631,448
520632,73
520633,117
520635,30
520641,29
520642,44047
520645,5733
520710,177176
520790,10161964
520811,2539362
520812,7458143
520813,149383
520819,40727046
520821,1164283
520822,8086196
520823,512007
520829,5384326
520831,8539744
520832,14993610
520833,14029995
520839,26598692
520841,12410283
520842,17377226
520843,21735484
520849,4590530
520851,1967237
520852,9828233
520859,8927713
520911,3233679
520912,238432
520919,21304187
520921,109015
520922,1533835
520929,1192737
520931,11347049
520932,24322471
520939,29182924
520941,851927
520942,9916910
520943,922097
520949,1648992
520951,802492
520952,1266001
520959,3278929
521011,4457301
521019,9799523
521021,1947465
521029,5855798
521031,13631335
521032,1002754
521039,8876491
521041,12927505
521049,4843361
521051,3315384
521059,335745
521111,182364
521112,1458533
521119,2160634
521120,1877947
521131,3315736
521132,8280755
521139,16672274
521141,1931437
521142,18372248
521143,107010
521149,3575735
521151,27578
521152,591507
521159,516974
521211,2165620
521212,185119
521213,455526
521214,2140716
521215,848267
521221,427277
521222,513957
521223,203954
521224,722438
521225,963858
530110,219432
530121,257035
530129,450757
530130,37
530290,10768
530310,1142010
530390,4800
530500,1571591
530610,198806
530620,4168
530710,1144303
530720,13290148
530810,1610
530820,53828
530890,457401
530911,749454
530919,13996591
530921,635463
530929,20337313
531010,101516
531090,1628388
531100,415333
540110,16520278
540120,1750735
540211,5366180
540219,40027543
540220,15030863
540231,13220748
540232,2049326
540233,99163438
540234,2132760
540239,1243899
540244,57352443
540245,7013831
540246,39356186
540247,27525764
540248,2341326
540249,20198397
540251,579151
540252,3583655
540253,77408
540259,964940
540261,6884102
540262,9387299
540263,4293758
540269,2057503
540310,94703
540331,3806321
540332,21117
540333,32304
540339,2279478
540341,1348507
540342,2791
540349,80547
540411,1513153
540412,864706
540419,23165555
540490,3096703
540500,89113
540600,163158
540710,87263455
540720,3056919
540730,6415672
540741,40757568
540742,58399767
540743,5824653
540744,2854623
540751,27219733
540752,157979658
540753,6167093
540754,27157992
540761,154393089
540769,98291576
540771,6267508
540772,12540034
540773,217756
540774,1503377
540781,1058585
540782,3289703
540783,1435251
540784,1857908
540791,1723393
540792,8448371
540793,732629
540794,193737
540810,31809589
540821,980246
540822,2903903
540823,919853
540824,7063087
540831,1015321
540832,1046314
540833,454876
540834,2213034
550110,2417844
550120,901123
550130,56174816
550140,78305
550190,568131
550210,148192536
550290,41158243
550311,914604
550319,496626
550320,110405622
550330,23962269
550340,5088461
550390,31077413
550410,50180132
550490,9851854
550510,2285369
550520,32302
550610,1163766
550620,3071339
550630,122706
550640,12351
550690,1272414
550700,14349
550810,16669521
550820,800027
550911,445833
550912,136448
550921,6917758
550922,7627190
550931,39102
550932,2113040
550941,438077
550942,169823
550951,2007463
550952,100713
550953,4941259
550959,1007938
550961,102583
550962,407606
550969,1474803
550991,272
550992,1697962
550999,788089
551011,2828493
551012,833270
551020,1644
551030,133553
551090,2589601
551110,360288
551120,111627
551130,958103
551211,1984538
551219,29951113
551221,128201
551229,6816865
551291,91918
551299,5732387
551311,6925381
551312,619675
551313,9777701
551319,6135149
551321,4623222
551323,4826481
551329,3187459
551331,1901106
551339,2776733
551341,1998284
551349,346824
551411,757748
551412,530871
551419,18665545
551421,1844939
551422,2215062
551423,1767665
551429,1363174
551430,306540
551441,23377
551442,1341820
551443,2108182
551449,371876
551511,45207813
551512,28477338
551513,19965704
551519,17513936
551521,220433
551529,979648
551591,841643
551599,2224453
551611,12425634
551612,8853280
551613,1776917
551614,19584250
551621,3594435
551622,4864486
551623,1382267
551624,1287235
551631,46580
551632,3761
551634,3899294
551641,307176
551642,1567569
551643,68125
551644,90167
551691,207614
551692,771214
551693,245226
551694,69708
560121,1180104
560122,34284937
560129,133046
560130,4171140
560210,4566867
560221,1562176
560229,2096432
560290,12810987
560311,88251464
560312,92740841
560313,19154011
560314,35066912
560391,26542482
560392,61600327
560393,17093424
560394,31287220
560410,19147053
560490,10618493
560500,1009084
560600,1095983
560721,826979
560729,5823912
560741,741484
560749,27642180
560750,19341259
560790,8124640
560811,20646006
560819,6064675
560890,5545878
560900,7645940
570110,138093
570190,252413
570210,468
570220,577
570231,219
570232,8111
570239,38536
570241,127
570242,684058
570249,4786
570250,1482
570292,89091
570299,9925
570310,23218
570320,1783951
570330,3096871
570390,1999903
570410,699
570420,170
570490,1236523
570500,845023
580110,304115
580121,53158
580122,3459101
580123,20425
580126,954
580127,409482
580131,194964
580132,2251596
580133,874420
580136,251979
580137,2324531
580190,196371
580211,5517092
580219,155711
580220,33741
580230,246706
580300,890014
580410,32051324
580421,16681544
580429,9911567
580430,1126474
580500,25005
580610,8129176
580620,38063397
580631,6522994
580632,41309833
580639,5165678
580640,309680
580710,47139747
580790,19358817
580810,2715130
580890,3564564
580900,24163
581010,584773
581091,1021360
581092,5132110
581099,447556
581100,3356594
590110,46925
590190,695351
590210,63775324
590220,25760451
590290,36125
590310,106567005
590320,189472186
590390,65639397
590410,102800
590490,70479
590500,319298
590610,9861256
590691,3034126
590699,6107201
590700,2193677
590800,103753
590900,3711887
591000,16499913
591110,889994
591120,250564
591131,9318593
591132,35555983
591140,1689354
591190,36754410
600110,5601419
600121,30520028
600122,25410857
600129,34782659
600191,17710953
600192,71055849
600199,4128873
600240,4744403
600290,41181875
600310,9389
600320,613790
600330,4184377
600340,19243
600390,9422032
600410,310352844
600490,28281874
600521,11949736
600522,4084421
600523,439517
600524,325086
600535,7279567
600536,9052989
600537,65034069
600538,1097718
600539,2987386
600542,150309
600543,270962
600544,355274
600590,10724111
600610,10397919
600621,40419583
600622,237870240
600623,9874658
600624,22813971
600631,63967921
600632,152927815
600633,14533644
600634,15218176
600641,5825910
600642,16447373
600643,2229530
600644,4702303
600690,98390795
610120,1641320
610130,1607904
610190,339507
610210,120286
610220,1493625
610230,1415424
610290,311596
610310,1957177
610322,134499
610323,297715
610329,409039
610331,32969
610332,604326
610333,425038
610339,654778
610341,61737
610342,4286802
610343,5517578
610349,494680
610413,1827538
610419,5893008
610422,109420
610423,100028
610429,44075
610431,335078
610432,1136120
610433,845837
610439,276762
610441,98511
610442,5567757
610443,4702116
610444,713052
610449,327509
610451,62640
610452,745030
610453,2059612
610459,247581
610461,112375
610462,10041310
610463,18299290
610469,2333588
610510,9320077
610520,2601749
610590,409052
610610,10993853
610620,10543189
610690,1531562
610711,2878390
610712,3348599
610719,422612
610721,331160
610722,10914
610729,8475
610791,17594
610799,21584
610811,17305
610819,5475691
610821,8228987
610822,8022825
610829,267005
610831,868907
610832,1332600
610839,18430
610891,891966
610892,158507
610899,20200
610910,50048261
610990,16698751
611011,1396693
611012,437362
611019,189394
611020,17769888
611030,9781940
611090,1039368
611120,7813903
611130,875841
611190,161536
611211,39743
611212,214916
611219,10021
611220,726
611231,933277
611239,9465
611241,2535545
611249,25249
611300,425314
611420,541140
611430,2477559
611490,293510
611510,311936
611521,147869
611522,548416
611529,181001
611530,5470
611594,8025
611595,3879804
611596,6211871
611599,260302
611610,4038578
611691,11019
611692,272838
611693,2125000
611699,115035
611710,3742631
611780,4744228
611790,9994222
620111,95864
620112,85198
620113,1041179
620119,99834
620191,38460
620192,1359056
620193,6269372
620199,71729
620211,480083
620212,348036
620213,3984088
620219,171170
620291,48055
620292,1205721
620293,3283066
620299,104417
620311,272172
620312,54120
620319,441742
620322,204247
620323,42885
620329,19710
620331,295003
620332,1196536
620333,1380149
620339,437020
620341,144827
620342,29681428
620343,6861610
620349,1598345
620411,24116
620412,1047699
620413,804521
620419,188756
620421,346
620422,13638
620423,75417
620429,21229
620431,176995
620432,1199747
620433,2121419
620439,561462
620441,140058
620442,3968254
620443,10671572
620444,4191609
620449,1525210
620451,74398
620452,1213496
620453,3434101
620459,813310
620461,113443
620462,22442922
620463,8942185
620469,4393473
620520,12895162
620530,3418662
620590,2076669
620610,419426
620620,15920
620630,7754244
620640,16275173
620690,2962786
620711,378600
620719,54642
620721,94468
620722,9954
620729,33752
620791,22391
620799,67878
620811,25641
620819,18338
620821,138794
620822,839290
620829,36508
620891,85459
620892,216799
620899,22364
620920,3233591
620930,432280
620990,200614
621010,38088862
621020,3055876
621030,301651
621040,5814412
621050,2877390
621111,604062
621112,261540
621120,10111
621132,482336
621133,1993918
621139,429178
621142,845439
621143,4422907
621149,1190243
621210,41019395
621220,2038371
621230,614700
621290,8283593
